cv_inf_ms,proc_time_ms
135.315,190.21
123.215,141.03
129.385,168.12
130.467,148.88
131.393,144.99
153.203,169.63
103.923,124.04
121.595,144.35
112.255,132.54
88.4,105.65
85.135,108.08
77.391,100.88
122.806,142.98
112.686,133.49
98.803,123.21
119.023,147.99
89.541,118.02
144.155,175.18
86.097,110.66
133.182,169.78
117.388,147.68
115.229,139.01
120.928,143.61
117.687,144.2
100.499,132.55
100.854,128.93
113.13,144.78
99.369,129.19
168.546,195.15
128.654,155.11
105.582,130.15
131.19,152.54
98.921,131.43
118.53,144.55
125.802,159.3
91.435,120.47
87.964,118.7
95.364,127.05
92.94,125.36
119.518,147.03
107.813,137.79
106.925,133.33
102.303,133.48
146.368,173.44
122.773,149.78
115.953,144.29
123.69,149.31
134.723,158.85
130.825,161.05
93.307,116.89
119.578,152.33
110.58,142.83
122.404,152.84
121.924,148.1
126.083,149.27
118.863,149.95
80.289,111.89
126.015,160.55
130.931,159.33
121.82,149.07
142.888,169.02
96.562,129.73
110.417,138.04
161.726,185.43
113.725,137.29
112.85,141.04
121.068,144.35
107.335,132.95
113.992,139.92
109.552,139.11
100.285,133.91
105.59,138.11
120.979,158.75
119.267,148.91
147.677,174.76
139.228,168.92
124.827,149.08
132.853,171.98
133.051,163.96
140.024,166.38
116.216,149.47
131.77,153.81
96.835,161.45
131.792,160.8
71.159,93.79
141.585,168.39
115.635,135.33
109.42,133.16
97.495,151.25
127.426,151.54
136.804,156.39
134.42,149.77
138.8,156.62
129.694,148.25
110.109,130.47
110.221,131.11
108.086,129.78
107.494,127.12
115.596,136.12
112.712,131.07
96.296,116.43
104.176,125.51
123.94,151.0
112.302,134.75
118.933,141.84
123.26,146.99
134.728,162.45
67.667,86.64
141.155,166.5
124.455,145.69
114.642,174.13
116.483,135.67
123.784,141.78
94.971,115.81
100.714,118.61
98.078,119.8
75.886,97.16
131.091,160.78
87.804,115.0
82.584,104.91
100.248,131.34
122.067,151.42
75.251,100.37
96.755,133.0
101.014,130.7
112.698,144.96
156.129,185.86
107.568,137.99
112.498,139.99
125.879,154.47
120.607,148.45
129.857,158.8
156.84,219.85
135.95,153.11
154.239,181.03
113.314,134.44
132.365,156.03
124.323,145.79
91.878,165.65
153.825,185.04
1181.593,1207.38
148.744,173.42
135.047,154.47
154.531,177.76
121.924,143.75
156.269,166.88
117.481,135.07
115.529,141.0
143.366,157.63
138.396,161.86
83.642,97.08
130.071,154.21
103.645,117.2
74.886,90.0
89.817,117.18
138.292,154.73
134.16,153.83
137.596,152.38
111.13,134.78
141.376,157.88
140.643,196.39
130.189,157.62
138.226,185.28
121.372,176.2
106.255,159.21
124.682,141.96
121.665,181.38
145.836,178.72
150.608,165.6
136.706,153.41
149.189,202.49
98.879,144.36
131.417,175.28
135.339,185.54
109.378,157.84
141.245,166.17
109.214,156.42
108.043,122.43
143.049,159.56
99.16,151.78
125.829,176.56
114.965,166.23
98.356,119.86
91.936,106.72
97.936,116.11
85.508,110.64
94.692,126.55
100.026,125.77
105.628,121.61
113.58,131.32
113.802,130.07
113.669,130.54
104.951,122.35
135.711,149.18
117.638,135.85
108.835,124.58
142.736,160.87
125.703,179.35
127.018,176.25
97.51,146.03
146.898,191.38
112.642,126.58
86.445,104.09
147.242,167.21
116.006,136.62
155.837,179.15
110.608,161.88
137.56,155.55
131.413,146.87
116.536,143.53
137.764,153.04
110.349,134.66
164.51,181.51
97.341,114.34
137.063,153.29
108.605,152.85
83.065,131.2
125.534,161.74
132.607,181.36
145.391,186.48
132.612,162.76
116.96,152.01
109.505,126.82
107.297,126.98
126.692,146.64
94.598,124.55
130.528,154.45
119.147,142.71
74.182,100.93
134.118,168.47
144.784,173.74
113.381,137.85
94.461,133.87
102.194,132.55
101.081,130.99
141.207,169.71
100.608,127.1
154.558,183.92
139.161,170.06
140.328,170.07
102.553,131.51
94.241,122.83
106.827,134.52
147.72,178.3
128.171,154.36
107.976,134.15
89.629,146.56
102.849,140.42
120.826,142.83
111.928,140.53
85.862,114.81
125.173,156.65
68.958,95.67
95.934,126.7
160.474,199.74
112.332,136.59
93.407,118.58
106.172,133.07
113.428,137.75
116.744,138.04
116.078,141.57
111.14,136.67
114.75,138.39
95.177,125.34
112.812,136.07
107.158,130.61
101.288,132.1
139.126,170.98
133.922,173.15
140.302,153.45
77.102,86.85
129.305,144.37
100.782,127.1
97.4,112.46
116.653,130.77
116.157,130.69
115.323,139.08
113.951,132.68
115.149,131.73
123.242,141.04
124.527,143.36
101.337,116.68
100.144,117.41
132.46,147.91
119.673,135.48
72.9,91.6
116.93,139.85
148.564,173.38
141.959,188.33
123.824,143.27
97.886,140.79
99.41,116.84
72.479,92.44
121.486,138.76
112.35,135.53
97.036,117.83
139.738,164.72
112.442,136.16
124.204,168.3
165.934,196.13
130.157,147.14
130.878,145.22
110.363,123.15
131.828,146.54
120.336,172.77
123.491,172.14
85.947,136.38
151.786,189.58
118.123,173.51
131.948,152.68
115.214,134.82
98.859,117.93
129.002,161.47
130.451,149.83
139.995,158.81
127.013,152.12
115.667,135.09
115.663,131.46
107.302,124.3
117.907,137.98
134.325,150.44
142.778,197.85
130.595,177.74
130.848,151.43
114.287,135.7
130.197,152.47
112.558,135.62
76.144,102.1
87.714,115.84
117.733,145.51
132.214,185.74
112.432,164.95
139.099,156.01
150.646,175.98
112.764,158.19
121.981,143.43
121.991,139.71
109.666,126.38
119.078,135.05
107.05,120.95
119.799,140.18
114.843,131.88
135.571,151.33
125.41,140.68
124.726,139.76
132.538,151.09
144.138,161.05
144.473,161.84
148.504,172.14
135.316,158.36
138.566,193.92
136.542,199.49
109.906,127.42
152.209,214.7
164.993,187.71
112.284,130.93
117.157,140.58
105.85,130.2
136.235,172.07
125.61,153.61
97.646,173.7
147.187,176.0
116.004,186.36
149.958,179.18
109.161,139.63
156.616,186.65
118.635,149.47
127.57,152.83
133.625,148.02
110.178,135.38
143.155,163.8
100.866,118.82
136.128,162.8
137.344,155.57
130.112,151.67
83.421,137.08
130.119,150.99
147.614,169.98
94.44,114.34
93.485,120.37
128.354,150.62
89.278,107.6
71.784,97.73
1213.535,1263.99
116.627,154.51
95.746,136.48
123.896,154.02
103.35,148.1
95.693,126.9
110.11,137.54
129.213,152.65
144.284,161.19
120.455,132.63
130.623,145.09
106.266,155.68
139.629,188.29
90.672,106.44
136.016,147.69
127.755,172.07
122.423,137.67
116.4,130.27
114.063,127.58
105.578,119.85
129.995,143.28
115.654,129.37
115.309,131.71
133.508,147.43
127.42,144.19
155.616,171.96
120.979,137.65
116.326,131.72
130.154,180.55
121.027,172.44
142.427,158.6
129.203,186.63
90.356,137.43
94.551,121.55
154.911,174.48
134.407,149.4
112.252,136.69
110.407,125.13
141.523,158.35
139.832,163.16
83.134,101.94
115.623,131.89
130.039,148.98
127.22,145.25
110.966,129.51
136.86,157.17
158.495,175.31
135.973,152.34
112.966,126.92
155.953,189.23
105.465,121.75
132.527,149.22
118.665,179.24
107.458,161.78
112.248,129.43
108.311,163.22
92.901,147.22
91.248,142.13
79.458,106.99
114.683,147.83
124.4,145.53
117.671,142.62
98.067,119.22
89.327,108.75
84.342,109.26
94.928,120.14
93.673,118.59
100.776,132.84
101.111,135.41
99.534,135.35
152.105,200.77
108.165,127.29
114.708,137.28
122.962,142.21
146.48,171.8
137.974,161.83
133.461,158.7
114.738,171.92
101.339,131.66
114.491,140.01
113.403,135.89
142.247,169.3
100.746,124.99
124.087,147.71
127.398,153.09
118.976,156.86
137.654,163.14
117.134,142.15
129.452,154.22
123.561,147.6
110.248,131.25
108.914,131.49
111.529,132.55
116.568,134.79
93.563,112.93
147.717,179.23
123.723,151.12
110.845,176.89
105.853,168.32
105.808,153.65
93.247,117.87
96.056,123.16
97.493,125.99
93.221,119.21
116.709,141.13
99.98,128.41
105.81,137.57
114.435,141.86
97.81,119.46
106.698,124.43
130.107,151.21
94.343,122.23
144.275,167.15
86.098,109.34
98.574,122.26
111.27,133.68
82.592,108.78
107.374,127.82
116.661,134.99
116.045,135.47
132.032,154.62
134.699,161.85
117.217,140.43
128.376,153.41
150.683,171.36
137.021,174.11
128.786,194.53
113.825,142.22
132.4,156.91
69.186,97.57
89.495,121.66
110.443,133.26
147.087,179.44
71.813,99.95
130.081,154.29
120.979,148.09
108.959,132.92
115.278,138.73
91.531,112.35
117.742,144.09
107.01,127.52
109.993,134.56
109.135,131.58
112.661,136.03
136.369,161.28
116.78,141.18
108.786,134.57
120.59,148.81
66.316,88.01
148.485,180.25
129.12,155.48
103.081,128.0
84.475,109.68
98.612,122.87
138.851,166.36
157.68,187.82
131.474,156.48
122.036,145.34
116.019,138.99
168.716,196.41
127.612,149.54
147.829,174.21
136.318,161.11
126.671,149.67
136.842,193.0
147.431,164.43
128.213,142.23
111.298,124.94
131.328,156.13
112.526,127.23
136.142,158.52
124.151,143.47
143.128,159.39
119.419,133.05
77.491,91.9
126.281,186.06
132.606,159.82
126.196,184.91
96.014,152.25
132.759,180.72
120.748,174.31
98.251,145.45
90.747,137.57
145.199,166.41
108.549,138.56
115.249,126.35
89.552,117.63
112.196,124.38
141.179,155.63
120.987,163.75
112.371,135.24
102.898,116.16
128.333,142.03
120.61,165.24
116.648,153.24
163.972,217.36
149.266,198.0
125.445,152.54
98.581,131.7
142.091,162.69
99.528,121.77
115.561,138.17
97.27,119.97
107.72,133.32
130.244,153.27
82.8,107.74
100.037,130.19
147.36,179.65
73.877,96.26
96.676,122.47
120.517,152.42
73.921,97.61
101.821,125.61
104.042,131.09
130.769,155.54
117.794,148.23
107.153,135.52
144.917,171.95
107.431,134.19
113.412,142.46
104.623,127.71
111.291,136.18
103.211,125.59
132.163,159.2
72.586,102.78
94.891,123.62
90.368,120.41
91.005,122.0
85.675,117.5
97.21,128.01
116.146,147.32
74.919,104.95
95.973,128.15
93.952,126.97
102.542,137.59
128.121,153.89
90.807,124.02
78.431,110.27
117.078,151.71
141.469,173.0
107.897,138.66
117.393,141.6
128.137,156.58
127.369,153.93
127.28,157.6
148.073,200.17
143.99,176.51
163.168,198.83
122.488,152.46
132.364,159.4
126.847,160.62
129.648,178.98
102.812,151.65
110.761,149.36
121.113,134.5
122.904,163.79
140.62,151.77
140.291,154.09
120.648,137.1
102.156,115.43
130.209,146.19
122.723,135.23
116.557,130.99
142.131,156.59
131.789,162.48
116.367,168.13
114.835,132.13
88.779,108.15
136.662,160.45
124.033,145.31
112.744,130.93
119.057,135.02
111.709,126.9
132.823,150.06
128.165,146.09
110.405,130.77
115.126,134.47
128.092,148.4
136.725,158.88
125.431,152.08
100.868,119.4
74.732,92.67
111.272,129.21
125.897,150.84
81.581,108.89
101.457,130.0
140.647,168.57
120.074,145.08
91.46,115.16
142.793,168.24
127.109,150.34
112.705,134.62
136.185,159.96
134.783,173.25
109.417,134.6
129.233,187.93
125.401,180.7
136.491,157.13
118.881,147.75
106.767,127.29
111.987,130.09
116.622,133.58
123.192,141.22
98.401,122.96
106.178,125.29
108.148,126.42
112.854,136.22
128.463,149.0
135.98,165.03
118.067,188.36
112.985,139.97
144.633,177.98
142.861,171.77
129.18,157.59
139.996,206.98
159.869,189.38
119.747,142.53
110.737,137.3
144.934,168.94
124.467,171.8
96.761,156.42
160.88,190.57
119.193,149.07
146.639,176.29
149.604,177.82
133.585,160.61
128.322,153.14
141.985,216.65
144.702,171.76
134.583,164.47
147.845,181.68
143.29,168.99
98.814,129.91
125.806,152.06
143.218,176.33
114.828,148.39
171.466,199.81
117.588,145.07
122.691,149.61
134.254,159.28
126.806,154.05
128.7,159.56
109.317,141.25
70.344,99.21
112.283,147.78
100.952,134.9
113.537,140.93
124.697,149.01
112.237,139.31
94.076,128.17
115.087,146.44
115.236,142.9
115.555,159.28
79.03,107.57
109.336,132.41
116.436,139.42
105.795,138.13
104.604,140.11
119.441,150.55
106.622,134.15
109.164,134.25
85.836,119.46
116.038,148.37
111.244,140.61
121.528,149.59
115.699,143.48
116.696,142.0
107.939,133.45
129.249,154.04
111.726,142.0
76.379,109.98
100.209,133.06
97.359,129.77
86.962,119.71
100.317,131.94
115.615,156.92
98.428,128.11
75.791,107.4
95.932,123.62
74.626,104.88
121.09,147.56
74.84,100.92
123.657,151.37
136.829,167.52
124.627,152.09
148.885,180.41
129.19,156.33
115.288,144.03
113.384,139.35
109.131,134.07
70.539,97.04
98.478,121.52
68.701,92.01
145.749,179.83
145.436,180.25
147.145,178.55
96.896,123.84
115.682,143.84
120.508,169.13
106.736,144.25
123.906,153.23
124.385,151.6
115.619,144.69
113.064,142.85
118.278,141.02
150.661,177.7
115.4,146.48
93.818,127.12
116.256,151.07
74.33,106.6
124.384,157.34
90.396,122.34
104.384,129.01
113.174,141.73
102.509,127.42
106.703,133.69
91.643,125.84
117.698,145.52
115.518,143.29
109.844,141.27
108.87,142.94
123.061,154.21
96.84,138.93
115.056,139.67
72.901,97.43
111.904,139.31
77.052,102.84
131.637,162.03
111.011,135.83
100.311,132.0
147.312,178.28
105.203,134.31
131.587,162.56
105.238,129.57
99.664,126.21
120.936,151.79
116.868,146.29
114.881,144.61
119.952,150.87
111.61,140.92
69.726,95.26
141.076,173.1
137.24,162.83
99.703,124.07
117.267,147.35
121.752,152.11
144.99,174.65
114.859,144.81
154.098,180.26
136.85,161.62
136.753,171.53
129.07,155.51
110.035,138.63
136.109,162.71
110.826,134.78
113.934,145.57
117.827,148.81
86.596,118.93
100.72,133.15
105.483,135.82
124.636,150.22
110.935,144.61
111.382,140.17
98.36,120.87
114.198,144.04
137.497,168.18
100.35,124.63
113.487,140.89
99.673,138.54
136.96,161.69
134.219,168.19
86.499,114.22
131.959,164.63
124.283,150.2
115.74,141.0
114.357,138.14
111.676,134.31
97.345,126.26
98.607,131.11
115.242,149.83
116.489,150.85
110.037,141.49
129.548,158.35
155.718,185.6
119.102,152.49
106.391,139.47
130.714,162.72
140.841,172.65
123.538,148.92
130.513,156.42
141.573,173.06
109.631,138.25
109.183,141.74
123.055,148.57
130.946,190.22
114.54,156.3
96.981,119.87
121.138,144.6
128.008,158.36
100.469,123.4
131.36,155.31
157.314,193.18
116.594,139.93
118.872,139.19
110.692,132.2
111.117,138.98
134.31,156.93
137.562,164.55
101.588,131.89
145.401,170.03
112.345,148.33
111.516,138.79
128.393,150.38
130.53,155.67
90.847,118.92
97.438,124.72
96.476,132.65
145.875,169.09
79.424,108.94
91.341,120.6
93.924,123.99
97.321,126.83
96.361,144.95
96.689,127.15
96.459,126.04
127.052,156.11
134.968,197.58
126.231,170.73
113.625,165.82
109.258,132.6
111.871,138.04
108.538,131.63
124.357,152.06
114.151,141.98
123.682,147.55
86.665,118.99
121.767,155.11
97.235,123.99
93.034,126.31
132.114,169.95
94.018,122.49
78.015,105.98
128.215,154.73
103.19,133.6
73.91,101.98
113.484,145.39
111.678,147.03
84.595,110.66
81.346,111.57
110.602,144.5
68.47,92.51
130.463,158.53
147.152,177.78
124.702,152.75
140.073,167.37
123.266,158.21
135.379,161.49
142.517,173.9
101.559,126.14
71.758,98.81
140.068,172.66
108.088,134.78
96.252,186.49
94.853,126.66
118.031,146.26
74.344,98.06
120.395,145.86
106.163,135.26
95.988,126.48
80.017,111.34
120.534,153.54
96.324,119.85
72.275,104.0
116.448,140.06
138.979,167.97
117.084,142.28
103.113,129.63
113.43,141.9
114.838,142.01
114.159,142.9
101.403,143.13
93.03,128.05
111.013,139.48
101.26,134.27
111.472,145.87
81.256,113.92
90.952,118.94
113.653,148.83
131.249,163.11
125.406,154.0
110.295,137.25
112.835,140.48
118.734,146.44
127.568,173.26
126.972,154.94
156.027,217.21
129.927,151.04
139.602,158.26
108.64,130.99
111.591,134.4
123.711,147.83
118.389,136.2
130.184,148.72
108.302,137.86
114.783,165.38
113.572,140.32
133.873,147.11
108.319,122.78
128.872,151.38
154.525,196.06
132.223,154.59
116.484,164.91
130.493,175.64
147.307,201.07
136.816,172.92
135.801,163.4
137.951,154.33
115.857,138.09
129.689,148.36
159.464,178.42
118.86,138.58
115.376,135.73
138.64,159.35
85.623,132.54
128.636,142.1
135.494,147.43
116.199,131.67
126.161,187.4
139.322,162.72
72.957,100.75
122.26,155.82
143.74,173.15
119.651,147.25
104.275,131.68
144.274,171.89
145.085,173.22
141.487,214.8
120.947,143.2
139.81,165.55
139.873,159.06
95.584,121.18
95.984,123.57
129.975,149.8
81.084,107.92
99.79,134.46
151.153,188.81
109.404,129.99
104.142,125.71
116.333,138.33
116.855,139.2
115.96,136.56
98.265,118.1
78.427,101.05
76.483,95.85
134.205,155.47
115.716,141.76
104.173,135.77
117.284,142.12
72.812,101.05
111.305,140.26
108.843,134.97
114.221,138.36
99.78,123.73
115.889,138.97
113.359,133.59
108.753,132.43
111.256,134.6
115.794,136.42
108.33,131.73
108.262,133.29
117.317,141.8
97.521,116.2
115.666,136.75
117.846,137.62
109.976,135.7
85.162,105.72
100.187,128.92
95.975,119.44
143.606,168.25
113.037,134.16
114.597,134.57
117.725,151.94
120.957,138.82
109.802,137.9
142.336,164.92
116.967,145.29
119.279,140.12
114.897,136.43
67.688,93.03
124.093,143.88
104.196,136.26
138.337,163.94
111.612,131.97
113.361,134.23
95.921,122.56
114.623,137.42
77.345,99.1
137.283,167.55
75.093,99.26
111.805,134.31
95.598,123.15
140.849,169.8
116.547,137.53
100.868,129.24
129.299,161.48
77.267,103.64
130.893,172.57
101.449,122.12
117.308,138.49
67.732,90.8
89.166,120.23
113.162,136.98
116.87,139.03
87.375,112.29
137.563,161.27
73.11,96.48
128.294,148.09
137.599,161.89
127.989,157.85
123.689,150.68
153.774,181.29
199.148,220.96
110.96,132.49
120.343,145.02
123.615,197.93
108.025,135.12
125.997,160.78
106.121,133.15
131.392,158.1
117.036,148.2
138.672,166.62
107.598,142.5
157.036,188.54
157.066,188.14
108.66,138.39
128.247,155.66
132.368,168.56
135.863,166.75
131.84,159.56
123.787,153.78
124.34,155.68
145.018,174.65
135.715,166.51
125.96,162.97
115.918,150.71
73.163,102.59
91.853,124.05
128.87,157.26
144.931,176.3
124.322,156.05
117.555,151.54
104.539,141.52
118.555,149.76
113.609,147.88
114.988,146.23
79.841,108.41
95.843,130.2
133.417,167.04
119.248,151.52
117.584,149.31
103.772,146.93
102.462,136.21
79.553,117.51
109.241,135.39
98.964,133.64
127.172,164.73
106.05,136.01
114.769,148.38
118.684,147.48
98.441,132.73
99.124,132.88
115.138,141.4
94.779,127.75
110.263,139.95
131.371,158.34
106.502,141.32
90.68,123.29
130.417,163.68
93.066,118.84
122.028,155.4
111.897,139.79
115.307,143.99
117.498,149.25
131.202,161.98
114.555,147.23
136.945,171.08
113.346,145.62
91.446,117.63
105.616,132.25
101.651,143.54
101.738,135.12
151.89,188.65
143.664,175.24
143.73,175.42
117.512,151.32
110.44,144.1
104.757,134.38
113.651,144.1
114.597,142.42
101.657,129.54
121.748,154.97
110.941,134.65
109.903,150.68
117.837,154.38
68.584,98.71
109.043,143.8
82.442,117.07
94.561,122.55
116.396,149.08
133.015,171.78
118.608,151.49
76.103,104.64
118.509,147.37
101.527,130.2
132.954,166.96
114.517,140.54
110.736,138.48
104.558,136.45
81.471,112.56
143.087,175.83
100.891,132.83
76.693,111.4
122.502,165.3
107.458,142.61
128.845,169.06
109.956,139.72
67.331,98.32
117.21,143.29
142.26,179.09
92.928,128.02
109.773,145.03
128.626,159.23
67.238,94.22
146.856,183.43
78.547,106.18
117.187,152.47
124.267,153.43
128.56,156.17
140.691,175.45
129.43,158.98
102.9,137.87
104.018,139.89
103.935,138.55
91.219,125.2
102.075,137.48
122.373,149.65
101.792,137.66
111.027,143.62
149.552,188.62
134.783,164.44
136.481,169.95
112.99,145.03
111.895,142.75
144.376,191.73
127.592,167.3
118.275,146.32
113.247,143.79
117.691,146.61
101.879,133.81
87.218,124.2
113.164,147.59
147.07,184.65
115.444,149.13
111.235,140.76
124.702,152.15
100.428,138.49
141.865,170.07
131.939,167.95
100.781,132.57
125.872,162.0
121.091,148.53
115.017,143.48
112.697,142.6
83.492,114.26
126.54,164.97
90.336,118.04
74.742,108.64
121.286,153.46
146.241,175.79
102.61,130.42
112.285,145.14
118.495,145.94
139.96,167.07
135.999,170.93
71.2,96.7
93.949,128.23
133.108,171.8
116.767,144.22
122.075,160.59
78.512,114.18
103.221,136.49
111.81,137.59
114.911,145.84
97.78,135.34
144.792,179.86
114.045,143.51
93.474,121.28
86.518,115.71
112.653,139.05
110.832,134.64
99.132,133.6
112.651,136.51
128.458,161.99
119.764,149.42
75.844,104.77
88.968,126.07
75.002,99.56
75.544,100.37
120.14,148.97
132.327,160.93
125.737,155.17
130.221,193.73
152.426,169.58
133.566,151.23
122.351,147.5
136.913,160.4
112.859,129.41
116.162,135.3
99.363,116.69
133.902,153.18
158.18,183.0
143.43,162.26
136.002,153.75
122.066,144.68
123.582,155.01
125.376,151.01
131.116,146.69
112.715,134.79
104.838,127.69
94.136,119.4
128.246,149.17
122.819,143.32
132.994,195.54
124.369,145.38
105.149,126.49
135.898,161.04
130.907,154.95
142.314,174.18
121.593,148.48
117.425,143.08
130.182,156.7
164.131,190.77
116.358,141.03
109.69,141.0
120.645,146.75
114.067,142.63
115.978,144.79
113.427,148.02
76.844,106.4
109.943,145.27
111.309,147.17
107.505,140.16
153.367,188.16
114.444,143.33
117.412,141.46
121.244,146.27
151.955,190.41
121.966,149.77
108.403,139.01
145.39,174.04
143.5,198.38
116.782,166.49
113.456,141.92
102.439,131.91
82.829,114.72
147.516,178.57
70.793,93.56
147.872,188.86
103.653,127.89
137.66,167.56
160.529,201.74
100.696,128.35
118.266,183.67
119.429,152.49
119.91,148.81
167.117,191.45
99.476,124.38
134.992,163.48
121.214,151.76
114.07,146.07
107.343,182.69
121.517,149.62
106.136,136.02
108.136,140.1
121.173,156.41
81.936,114.39
116.895,148.08
80.172,105.55
145.922,173.67
75.064,100.25
102.509,128.44
100.019,133.5
148.026,179.79
112.354,137.42
129.466,156.28
137.576,163.26
110.863,143.3
124.909,151.19
92.395,120.31
76.436,104.6
141.428,167.03
143.694,175.24
114.757,138.11
135.86,156.6
80.005,103.31
96.969,130.81
99.84,134.43
120.397,154.58
150.5,172.03
118.291,145.5
105.239,172.22
132.11,156.04
117.819,175.96
67.493,115.0
126.66,149.12
74.592,118.96
91.593,107.75
149.571,179.0
121.804,180.87
126.492,151.18
161.089,185.88
142.617,161.62
117.032,139.28
150.045,168.72
138.708,206.52
123.598,187.43
114.717,141.55
110.589,141.16
111.612,132.76
127.231,146.44
86.371,104.72
105.315,130.8
131.897,160.76
121.523,157.87
101.576,130.83
69.376,96.83
113.292,138.37
132.989,158.79
112.876,145.58
115.837,145.84
96.931,127.32
104.826,134.28
114.586,143.37
116.921,147.09
132.154,158.12
96.093,131.16
135.397,164.29
141.158,173.37
111.427,140.54
115.405,139.73
110.329,139.18
139.13,172.11
118.021,153.46
80.848,114.31
121.157,147.96
168.422,199.79
118.686,149.84
119.273,162.05
78.429,113.43
90.834,128.94
98.796,134.53
122.719,155.8
135.367,167.09
142.51,171.19
111.016,144.7
134.99,170.67
70.409,104.05
131.534,161.65
84.687,121.15
101.82,127.22
145.642,198.85
151.728,203.42
125.052,158.9
123.298,163.39
120.167,149.02
113.225,143.3
130.016,171.31
103.325,142.55
139.683,185.1
111.904,154.5
78.145,110.19
115.114,143.26
127.181,156.91
141.809,170.35
132.536,165.52
116.083,147.92
132.152,187.02
107.849,159.39
105.847,134.03
104.56,166.64
105.647,158.36
115.257,150.06
135.881,151.5
86.573,133.6
94.304,118.77
99.343,116.82
101.954,114.64
135.951,147.54
114.224,127.49
100.034,121.58
109.226,122.08
117.543,131.8
130.009,146.03
139.617,155.28
133.82,151.7
117.971,183.97
146.196,173.23
118.484,141.26
112.103,136.22
108.091,133.8
100.524,133.05
99.075,117.68
77.158,99.14
134.256,162.38
117.772,158.38
137.19,173.34
152.852,186.09
150.935,184.92
120.931,150.07
165.028,204.43
126.798,165.34
124.677,147.58
138.791,169.98
122.908,148.66
1096.931,1152.12
152.762,174.44
118.013,127.98
100.089,118.09
119.501,129.9
166.134,185.32
131.054,169.9
134.841,142.53
166.524,177.92
154.591,173.56
136.206,141.63
146.497,155.3
128.406,144.43
127.457,164.42
134.594,169.72
112.243,124.03
137.607,147.8
100.615,107.86
130.975,148.25
145.397,154.02
141.857,151.0
124.354,137.86
142.545,165.64
148.628,169.42
89.4,97.82
167.119,180.31
131.112,174.12
110.227,119.24
148.198,158.59
147.891,177.89
134.542,143.95
129.461,147.49
150.217,178.41
95.859,107.12
117.42,124.03
117.881,126.89
117.957,125.06
137.336,145.89
118.894,126.04
127.129,134.88
87.112,108.13
117.318,126.11
116.306,123.62
114.372,122.17
112.674,121.83
133.34,141.95
118.947,127.18
125.372,131.82
99.064,110.77
138.033,149.06
105.576,117.44
162.446,176.65
140.667,154.03
143.263,184.14
121.103,132.95
120.358,128.44
118.151,125.68
116.396,125.51
77.074,85.16
114.062,121.98
128.061,143.5
162.242,183.22
124.952,154.87
145.672,151.74
148.128,164.75
74.903,114.6
150.551,167.47
130.512,146.17
101.537,118.99
124.996,150.85
127.684,155.6
132.973,149.5
132.406,158.55
101.737,119.03
136.006,155.37
89.657,106.11
105.729,124.28
133.893,151.17
148.913,176.04
127.035,146.2
135.155,157.8
114.233,150.2
127.489,138.74
114.437,126.19
108.263,138.69
123.691,138.4
107.248,144.03
95.161,140.66
96.614,151.33
153.175,209.03
170.116,200.73
160.969,184.91
133.662,151.1
129.759,148.04
130.541,158.23
118.761,170.06
133.323,181.19
113.603,150.11
146.445,176.04
121.633,143.17
119.548,140.03
144.379,195.19
130.453,184.46
144.268,169.96
132.617,151.4
150.197,206.05
102.762,119.68
115.937,135.68
121.855,146.61
146.238,165.94
114.756,166.86
121.451,147.46
129.792,152.62
137.682,153.52
99.461,118.07
103.716,120.23
185.085,204.73
117.506,137.45
111.184,132.57
136.456,155.67
137.961,157.32
130.819,190.65
94.979,144.78
78.252,99.17
112.589,129.37
112.45,135.23
96.286,117.27
142.451,158.78
138.11,184.72
119.535,145.48
124.061,148.76
108.276,118.26
116.02,126.46
116.169,124.73
79.367,95.58
105.374,120.24
109.665,122.84
166.822,219.96
139.672,170.28
111.009,155.65
124.908,168.28
154.971,194.44
101.29,134.13
120.369,154.8
158.715,195.21
88.232,126.05
112.76,140.04
102.041,113.28
138.347,180.07
113.327,126.1
120.692,144.64
139.42,170.45
98.232,121.15
110.875,136.59
146.144,167.47
113.729,131.64
110.975,126.53
90.843,109.19
76.738,95.24
109.651,127.1
131.737,147.65
99.913,120.15
115.41,132.87
100.285,122.56
133.804,153.26
84.598,106.62
116.111,132.62
96.47,122.52
98.78,122.98
115.741,132.68
112.565,129.94
111.91,131.33
114.043,131.32
113.031,133.02
111.976,128.96
113.414,133.34
112.347,128.77
117.291,135.55
72.735,89.32
71.424,89.23
80.646,98.03
72.182,89.03
71.401,90.16
133.088,158.65
118.857,137.67
120.616,149.06
133.137,150.07
118.328,139.97
139.854,165.27
107.89,132.42
82.066,102.26
112.071,135.27
113.578,130.57
92.716,118.85
111.784,130.3
103.168,119.74
110.85,129.49
106.902,128.42
97.958,126.48
102.861,131.87
114.271,131.03
110.365,127.84
121.079,138.22
99.891,128.67
111.081,128.34
109.699,128.64
110.429,129.1
113.771,132.71
113.644,129.85
142.938,159.89
158.515,180.13
98.194,120.99
139.356,164.06
85.906,114.28
146.422,170.05
112.746,146.08
120.512,131.08
107.181,118.63
104.058,114.7
97.282,108.88
77.129,91.39
101.783,120.09
108.43,120.93
115.88,127.28
119.963,130.96
101.268,113.73
113.951,127.09
107.042,120.09
132.112,144.15
86.046,139.46
128.203,138.47
145.214,195.53
69.544,84.13
112.422,140.25
129.385,143.62
109.755,132.25
100.751,134.19
141.601,167.38
119.667,161.88
102.014,140.89
