ISD_biceps,KURT_biceps,LD_biceps,MAV_biceps,MNF_biceps,MNP_biceps,MPK_biceps,RMS_biceps,SAMPEN_biceps,SKEW_biceps,SM_biceps,SSC_biceps,VAR_biceps,WAMP_biceps,WL_biceps,ZC_biceps,IAV_triceps,ISD_triceps,KURT_triceps,LD_triceps,MAV_triceps,MNF_triceps,MNP_triceps,MPK_triceps,RMS_triceps,SAMPEN_triceps,SKEW_triceps,SM_triceps,SSC_triceps,VAR_triceps,WAMP_triceps,WL_triceps,ZC_triceps,label
58.77918610052341,3.7568124710535096,1.4839212741659271,0.4839213312625421,0.789812777985217,0.0018477386544541,0.484633419835111,0.4839215063467154,0.000186382236618,-0.1621120317344167,33.44646417697683,53,1.6945396296974848e-07,229,0.0018850137599766,28,32.14314821471545,4.120008948196023,2.724290838644968,1.1280537361873055,0.1280603514530496,0.7926724380307167,0.0001294552812867,0.1346230558315292,0.1281186102003352,0.0002773618597722,0.2754312196983748,2.3405608142664143,67,1.4924665386847108e-05,148,0.0133678802092183,36,medium
62.4200834532504,3.371824232900652,1.498201269730278,0.4983210505693098,0.8392866433339361,0.001960778041464,0.5422342188839745,0.4986838592206617,0.0088927355313497,0.1923304310498058,37.680740078668,44,0.0003617220067121,237,0.0597200191649651,28,32.27818547983329,4.156476611248896,3.190742506289531,1.128588519725847,0.1285983485252322,0.7269488882882326,0.000130573586921,0.1346230558315292,0.128684372687207,0.0249260863627764,0.1585364297227444,2.1494197835006448,78,2.2132530482887927e-05,135,0.0239691938333457,42,medium
74.08704525209478,3.6172575227816015,1.541858882941194,0.5422323527794851,0.8072317326866664,0.0023244476853231,0.6003148550122908,0.543293209017489,0.0001775365539742,-0.1430591970921292,42.3829279657004,41,0.001151586563745,243,0.1166296644834737,32,29.421198123558085,3.4737803732480947,3.121323043272447,1.1171710880665164,0.1172159287791158,0.8238419430780004,0.0001088078526732,0.1344848996610895,0.1176425197078824,0.0001775365539742,-0.2108720728115961,2.0046871752495425,76,0.0001001884836687,125,0.0344008864394871,40,medium
85.05536635890398,3.4940213867522587,1.581810327736615,0.5818945678330898,0.7460769320087426,0.0026727053564,0.6003148550122908,0.582121981572502,0.0186157759729041,-0.645527634822145,45.3386546669942,46,0.000264713356238,243,0.0738497206356129,35,26.60608351129721,2.8255692720325847,3.182026116565312,1.1059907814895342,0.1060003327143315,0.8793453351282152,8.873971727116852e-05,0.117215378356126,0.1061001795274039,0.0256307095053966,-0.3955482171354846,1.7920084341929363,81,2.117756019836552e-05,133,0.0237073313530522,34,medium
85.78610454094805,2.9781629730135744,1.5845194055613003,0.5845457705049941,0.7905029841739394,0.0026963826408041,0.6003148550122908,0.5846172328353654,0.0001775365539742,-0.2698530013144829,48.78059668109633,49,8.355111280261706e-05,242,0.0315381690145933,36,26.77165483947283,2.859111124379312,3.097572222021907,1.1066534146994835,0.1066599794401308,0.7953371252836956,8.982016247347253e-05,0.1132359456586592,0.106728070223455,0.0001775365539742,-0.3891301464212826,1.6290614440405284,82,1.4529759453628507e-05,144,0.0131519324370569,42,medium
81.58327536915604,2.7931166451572604,1.5700457720719163,0.5700646358602912,0.7933908909932629,0.0025643603017789,0.5845457705049941,0.5701166280667765,0.0011587003460831,0.2073729502571532,46.58641049178336,52,5.928053970480303e-05,233,0.0264919150424749,30,28.55484415006524,3.253479169144834,3.241446295889373,1.1137554582554527,0.113764319322969,0.803722373559603,0.0001021968356621,0.1219864682428041,0.1138510799376425,0.001056962840464,-0.3263025616844928,1.8728973357186496,70,1.9748051948988213e-05,140,0.0153264888026733,38,medium
78.17720603679413,2.657475455325585,1.5580409145754708,0.5580535109428388,0.7898759937948379,0.0024573679429013,0.5687766859976974,0.5580886777727568,0.0001775365539742,-0.0154261950014959,44.43539480800459,48,3.925118251500073e-05,230,0.0215321355101563,25,30.618674097674354,3.7416336073579615,3.530913673211801,1.12197510036882,0.1219867493931249,0.7978219402739152,0.0001175171394267,0.1308075595574663,0.122093844243774,0.0001775365539742,-0.0341637676919806,2.1352373282905868,68,2.613977472189044e-05,135,0.017571613898807,35,medium
72.9907254513792,2.7703611064604465,1.538912024583735,0.539002251225031,0.7706835370506433,0.0022934042509553,0.5580538554625192,0.5392584751244459,0.0036268937348361,-0.3310152674661957,40.25607545130606,53,0.0002762761678912,227,0.0550731023718534,30,31.55456074810744,3.969336512161208,3.6769098510973217,1.1257110571522655,0.1257153814665635,0.7312856890053163,0.0001247392113517,0.1308781282879836,0.1257540841876926,0.0442831139685851,0.014333992897382,2.0726378378684376,72,9.732552601706205e-06,133,0.0206856768082043,42,medium
63.669303307439655,3.0981835176967247,1.5027515732994523,0.5029768047988645,0.8011979194118789,0.0019988174099798,0.5472445504875411,0.5036492459816129,0.0003771772014733,-0.242004169081384,36.325497763179456,50,0.0006768968121721,230,0.0891594508085376,38,29.88975376508868,3.5714592585669696,3.308958229230037,1.1190611322584134,0.1190826843230624,0.8040970419678339,0.0001120813564046,0.1308781282879836,0.1192850424356398,0.0003771772014733,-0.3642848226838392,2.0380682964048384,78,4.8235643286241896e-05,126,0.0238503748868601,36,medium
58.26352463706524,2.629012912491764,1.481517087589205,0.4815850545651124,0.8665728415114883,0.0018307410631159,0.5087406660223791,0.481794142932027,0.0482137527496077,-0.0426957254730005,36.516387286181406,43,0.0002014313831241,236,0.0969878806642111,35,27.77509490890844,3.076635918144655,2.962524002535898,1.1106521883966578,0.1106577486410694,0.8421425608787286,9.666647240763132e-05,0.1190841115249587,0.1107136559693798,0.0153010005582829,-0.1039475347019827,1.8677354886359068,75,1.2376283796080255e-05,130,0.0148147492522138,31,medium
