Timestamps,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z
10_41_08_533,0.0,3.0,-7.0,-4.0,3.0,-3.0,-1.0,2.0,1.34619140625,0.40625,1.0185546875,-0.5487804878048781,-1.2195121951219514,0.9756097560975611
10_41_08_573,-7.0,-1.0,4.0,4.0,1.0,24.0,-21.0,-11.0,1.51513671875,0.43994140625,0.87158203125,-14.085365853658537,4.573170731707317,1.0365853658536586
10_41_08_573,2.0,1.0,-4.0,1.0,4.0,9.0,19.0,3.0,0.73388671875,0.1220703125,0.4609375,-6.341463414634147,3.7195121951219514,-0.9146341463414634
10_41_08_573,-7.0,-4.0,0.0,-8.0,-2.0,22.0,17.0,-10.0,0.49658203125,-0.0390625,-0.79296875,-3.5975609756097566,3.8414634146341466,-0.6097560975609757
10_41_08_573,-7.0,1.0,-2.0,-7.0,-5.0,-19.0,-4.0,-3.0,1.384765625,0.3623046875,0.1455078125,-11.646341463414634,5.548780487804878,1.707317073170732
10_41_08_573,-7.0,-4.0,-2.0,-2.0,0.0,21.0,12.0,-9.0,1.25390625,0.37353515625,0.96728515625,-7.926829268292684,4.024390243902439,-0.06097560975609757
10_41_08_573,-1.0,0.0,-2.0,-3.0,-4.0,-36.0,-36.0,1.0,0.42431640625,-0.02001953125,-0.3115234375,3.1097560975609757,-0.853658536585366,-2.439024390243903
10_41_08_573,-1.0,-4.0,1.0,4.0,-1.0,22.0,35.0,-18.0,0.89599609375,0.123046875,-0.6123046875,0.1829268292682927,-1.7682926829268295,0.7926829268292683
10_41_08_573,0.0,-1.0,0.0,-3.0,2.0,-6.0,-4.0,0.0,1.49609375,0.4287109375,0.791015625,-4.085365853658537,-0.1829268292682927,2.5
10_41_08_573,-6.0,-7.0,4.0,-9.0,-4.0,7.0,7.0,-17.0,0.77392578125,0.1455078125,0.5087890625,4.207317073170732,-1.0365853658536586,-0.9756097560975611
10_41_08_573,0.0,-2.0,0.0,-9.0,-1.0,-1.0,-2.0,-1.0,0.4462890625,-0.04931640625,-0.763671875,7.378048780487806,-2.987804878048781,-0.6707317073170732
10_41_08_620,7.0,5.0,-1.0,25.0,11.0,88.0,127.0,10.0,1.2783203125,0.34619140625,1.04345703125,-11.036585365853659,0.6097560975609757,-2.439024390243903
10_41_08_620,-5.0,-5.0,-5.0,-17.0,-5.0,-41.0,-13.0,-6.0,0.40478515625,-0.03076171875,-0.255859375,-2.6219512195121952,2.1341463414634148,-1.6463414634146343
10_41_08_620,1.0,-4.0,5.0,1.0,-1.0,-19.0,-23.0,-7.0,0.92138671875,0.1455078125,-0.5283203125,-6.951219512195123,5.670731707317073,0.426829268292683
10_41_08_620,3.0,2.0,-5.0,3.0,3.0,35.0,14.0,4.0,1.51513671875,0.43994140625,0.87158203125,-14.085365853658537,4.573170731707317,1.0365853658536586
10_41_08_620,-4.0,-1.0,0.0,12.0,1.0,-22.0,-12.0,-8.0,0.73388671875,0.1220703125,0.4609375,-6.341463414634147,3.7195121951219514,-0.9146341463414634
10_41_08_620,1.0,-3.0,-1.0,-8.0,-5.0,3.0,-6.0,9.0,0.49658203125,-0.0390625,-0.79296875,-3.5975609756097566,3.8414634146341466,-0.6097560975609757
10_41_08_620,-2.0,-5.0,-2.0,-3.0,1.0,47.0,23.0,-3.0,1.384765625,0.3623046875,0.1455078125,-11.646341463414634,5.548780487804878,1.707317073170732
10_41_08_620,1.0,3.0,0.0,-2.0,-1.0,-1.0,5.0,-5.0,1.25390625,0.37353515625,0.96728515625,-7.926829268292684,4.024390243902439,-0.06097560975609757
10_41_08_620,-3.0,-6.0,3.0,0.0,2.0,15.0,12.0,-7.0,0.42431640625,-0.02001953125,-0.3115234375,3.1097560975609757,-0.853658536585366,-2.439024390243903
10_41_08_620,-2.0,-3.0,-2.0,-5.0,-12.0,-29.0,-10.0,4.0,0.89599609375,0.123046875,-0.6123046875,0.1829268292682927,-1.7682926829268295,0.7926829268292683
10_41_08_686,-6.0,-2.0,-4.0,3.0,-3.0,16.0,12.0,-7.0,1.2783203125,0.34619140625,1.04345703125,-11.036585365853659,0.6097560975609757,-2.439024390243903
10_41_08_686,0.0,2.0,-1.0,-3.0,3.0,24.0,24.0,0.0,0.40478515625,-0.03076171875,-0.255859375,-2.6219512195121952,2.1341463414634148,-1.6463414634146343
10_41_08_686,-11.0,-11.0,-2.0,1.0,-21.0,-63.0,-45.0,-10.0,0.92138671875,0.1455078125,-0.5283203125,-6.951219512195123,5.670731707317073,0.426829268292683
10_41_08_686,-2.0,-2.0,-1.0,-13.0,-2.0,2.0,-123.0,7.0,1.51513671875,0.43994140625,0.87158203125,-14.085365853658537,4.573170731707317,1.0365853658536586
10_41_08_686,7.0,5.0,-1.0,25.0,11.0,88.0,127.0,10.0,0.73388671875,0.1220703125,0.4609375,-6.341463414634147,3.7195121951219514,-0.9146341463414634
10_41_08_686,-5.0,-5.0,-5.0,-17.0,-5.0,-41.0,-13.0,-6.0,0.49658203125,-0.0390625,-0.79296875,-3.5975609756097566,3.8414634146341466,-0.6097560975609757
10_41_08_686,1.0,-4.0,5.0,1.0,-1.0,-19.0,-23.0,-7.0,1.384765625,0.3623046875,0.1455078125,-11.646341463414634,5.548780487804878,1.707317073170732
10_41_08_686,3.0,2.0,-5.0,3.0,3.0,35.0,14.0,4.0,1.25390625,0.37353515625,0.96728515625,-7.926829268292684,4.024390243902439,-0.06097560975609757
10_41_08_686,-4.0,-1.0,0.0,12.0,1.0,-22.0,-12.0,-8.0,0.42431640625,-0.02001953125,-0.3115234375,3.1097560975609757,-0.853658536585366,-2.439024390243903
