window_idx,IAV_channel_1,ISD_channel_1,KURT_channel_1,LD_channel_1,MAV_channel_1,MNF_channel_1,MNP_channel_1,MPK_channel_1,RMS_channel_1,SAMPEN_channel_1,SKEW_channel_1,SM_channel_1,SSC_channel_1,VAR_channel_1,WAMP_channel_1,WL_channel_1,ZC_channel_1,IAV_channel_2,ISD_channel_2,KURT_channel_2,LD_channel_2,MAV_channel_2,MNF_channel_2,MNP_channel_2,MPK_channel_2,RMS_channel_2,SAMPEN_channel_2,SKEW_channel_2,SM_channel_2,SSC_channel_2,VAR_channel_2,WAMP_channel_2,WL_channel_2,ZC_channel_2,IAV_channel_3,ISD_channel_3,KURT_channel_3,LD_channel_3,MAV_channel_3,MNF_channel_3,MNP_channel_3,MPK_channel_3,RMS_channel_3,SAMPEN_channel_3,SKEW_channel_3,SM_channel_3,SSC_channel_3,VAR_channel_3,WAMP_channel_3,WL_channel_3,ZC_channel_3,IAV_channel_4,ISD_channel_4,KURT_channel_4,LD_channel_4,MAV_channel_4,MNF_channel_4,MNP_channel_4,MPK_channel_4,RMS_channel_4,SAMPEN_channel_4,SKEW_channel_4,SM_channel_4,SSC_channel_4,VAR_channel_4,WAMP_channel_4,WL_channel_4,ZC_channel_4,IAV_channel_5,ISD_channel_5,KURT_channel_5,LD_channel_5,MAV_channel_5,MNF_channel_5,MNP_channel_5,MPK_channel_5,RMS_channel_5,SAMPEN_channel_5,SKEW_channel_5,SM_channel_5,SSC_channel_5,VAR_channel_5,WAMP_channel_5,WL_channel_5,ZC_channel_5,IAV_channel_6,ISD_channel_6,KURT_channel_6,LD_channel_6,MAV_channel_6,MNF_channel_6,MNP_channel_6,MPK_channel_6,RMS_channel_6,SAMPEN_channel_6,SKEW_channel_6,SM_channel_6,SSC_channel_6,VAR_channel_6,WAMP_channel_6,WL_channel_6,ZC_channel_6,IAV_channel_7,ISD_channel_7,KURT_channel_7,LD_channel_7,MAV_channel_7,MNF_channel_7,MNP_channel_7,MPK_channel_7,RMS_channel_7,SAMPEN_channel_7,SKEW_channel_7,SM_channel_7,SSC_channel_7,VAR_channel_7,WAMP_channel_7,WL_channel_7,ZC_channel_7,IAV_channel_8,ISD_channel_8,KURT_channel_8,LD_channel_8,MAV_channel_8,MNF_channel_8,MNP_channel_8,MPK_channel_8,RMS_channel_8,SAMPEN_channel_8,SKEW_channel_8,SM_channel_8,SSC_channel_8,VAR_channel_8,WAMP_channel_8,WL_channel_8,ZC_channel_8,label
58,1.258644535,0.039605371,4.957092076,1.031466105,0.031466113,8.113827636,4.02E-05,0.031692715,0.031466399,0.001111317,0.718202781,1.389788168,29,1.80E-08,0,0.000453203,23,0.743314801,0.014089325,3.202090009,1.018579478,0.01858287,8.470427846,1.42E-05,0.023023474,0.018767875,0.001111317,0.243028419,0.51223474,23,6.91E-06,0,0.008881208,22,0.672939897,0.011366367,3.286086645,1.016822942,0.016823497,8.185356995,1.15E-05,0.018618514,0.016857021,0.001111317,0.383078159,0.40175846,29,1.13E-06,0,0.003590032,24,0.472985528,0.005607728,3.258059694,1.011824455,0.011824638,8.161348045,5.69E-06,0.012853745,0.011840321,0.001111317,0.186374916,0.197732008,24,3.71E-07,0,0.002058214,23,0.38108038,0.003631222,2.312521257,1.009527001,0.009527009,8.116811388,3.69E-06,0.009744983,0.009527883,0.001111317,-0.312483776,0.1274616,24,1.66E-08,0,0.000435947,23,0.605230697,0.009157669,2.575604341,1.015130767,0.015130767,8.113625289,9.30E-06,0.015198233,0.01513082,0.001111317,0.021107475,0.321344222,26,1.60E-09,0,0.000134932,23,0.764856069,0.014631314,2.39172032,1.019121326,0.019121402,8.121145028,1.49E-05,0.019786161,0.019125451,0.001111317,0.06845453,0.513808729,20,1.55E-07,0,0.001329519,19,0.649021616,0.010646535,2.446685034,1.016224116,0.01622554,8.310737625,1.08E-05,0.019099904,0.016314514,0.001111317,-0.581688324,0.381060473,25,2.90E-06,0,0.005748727,22,no weight
59,1.258068468,0.039569638,4.740668417,1.031451697,0.031451712,8.183928332,4.02E-05,0.03186752,0.031452201,0.214119768,0.368041832,1.407586836,28,3.08E-08,0,0.000848799,25,0.617512138,0.00959899,6.29234038,1.015436992,0.015437803,9.116099873,9.72E-06,0.018469008,0.015491118,0.115780918,-1.396388186,0.398468071,22,1.65E-06,0,0.00518215,23,0.704193302,0.012413408,3.003182553,1.017604633,0.017604833,7.547890123,1.26E-05,0.018618514,0.017616334,0.375734071,-0.044167998,0.385999615,29,4.05E-07,0,0.004054724,20,0.498879345,0.006224946,3.261110925,1.012471947,0.012471984,7.807195898,6.32E-06,0.012853745,0.012474921,0.397146,0.456246849,0.205089078,23,7.33E-08,0,0.001527045,21,0.380179306,0.003614407,2.566401457,1.00950447,0.009504483,8.33193442,3.67E-06,0.009878438,0.009505796,0.22702007,-0.215627293,0.132192416,30,2.50E-08,0,0.000781787,28,0.592418886,0.008779413,2.476414924,1.014810405,0.014810472,7.94882047,8.91E-06,0.015129038,0.014815037,0.061761426,0.259681483,0.297773552,22,1.35E-07,0,0.00114279,20,0.749425014,0.014042204,2.743112134,1.01873561,0.018735625,8.269515613,1.43E-05,0.019104357,0.018736464,0.372604891,0.262615966,0.507721244,23,3.14E-08,0,0.001115932,20,0.733323293,0.01347471,2.201895244,1.018332706,0.018333082,7.726222298,1.37E-05,0.019099904,0.018353957,0.068011879,-0.177435756,0.434923306,21,7.66E-07,0,0.003067286,19,no weight
60,1.275361861,0.04066952,2.712751507,1.031883976,0.031884047,8.116084958,4.13E-05,0.032528581,0.031886329,0.001111317,-0.266175361,1.427458313,30,1.46E-07,0,0.001289069,25,0.600807363,0.009035041,4.868500444,1.015020051,0.015020184,8.13510028,9.17E-06,0.015898102,0.015029172,0.001111317,-0.826924402,0.317734581,24,2.70E-07,0,0.001755836,25,0.650084097,0.010643728,3.236503663,1.016251137,0.016252102,8.247040351,1.08E-05,0.018618514,0.016312363,0.001111317,0.636665011,0.378552993,26,1.96E-06,0,0.004732822,21,0.492624839,0.00607104,2.842221656,1.012315571,0.012315621,8.125574991,6.16E-06,0.012853745,0.01231974,0.001111317,-0.20866375,0.213293181,26,1.01E-07,0,0.001076248,25,0.395736898,0.003919979,3.146992107,1.009893363,0.009893422,8.13555985,3.98E-06,0.010477809,0.009899469,0.001111317,-0.002619842,0.137860044,28,1.20E-07,0,0.001168773,28,0.558316168,0.007810051,1.984379427,1.013957693,0.013957904,8.15313111,7.93E-06,0.015063302,0.013973234,0.001111317,0.23648548,0.275158298,20,4.28E-07,0,0.002210795,17,0.757487259,0.014347911,2.938874767,1.018937142,0.018937181,8.117573276,1.46E-05,0.019417721,0.018939318,0.001111317,0.209008354,0.503673237,25,8.09E-08,0,0.000961078,19,0.753050523,0.014178177,2.103374749,1.01882625,0.018826263,8.114836226,1.44E-05,0.019099904,0.01882696,0.001111317,0.222089252,0.497576126,24,2.62E-08,0,0.000547282,17,no weight
61,1.270853051,0.040395892,2.206251353,1.031771094,0.031771326,7.876731072,4.10E-05,0.032528581,0.031778881,0.151103416,-0.038205714,1.350328784,31,4.80E-07,0,0.00302902,24,0.659027101,0.01091815,2.57990546,1.016474937,0.016475678,8.578610963,1.11E-05,0.019063811,0.016521312,0.022724508,-0.096062988,0.414298825,25,1.51E-06,0,0.004021116,23,0.57326747,0.008246171,3.14739642,1.014331314,0.014331687,8.50390651,8.36E-06,0.016191425,0.014358074,0.0262853,0.286978246,0.309617798,26,7.57E-07,0,0.002827486,24,0.481080443,0.005786886,2.391847786,1.012027,0.012027011,8.331708164,5.88E-06,0.012301823,0.012027974,0.550406762,-0.161541271,0.21167949,24,2.32E-08,0,0.000998056,25,0.413811122,0.004282517,3.040292786,1.010345259,0.010345278,7.987855105,4.35E-06,0.010517088,0.010347122,0.063969027,0.109840734,0.146472003,26,3.82E-08,0,0.000608681,21,0.524881069,0.006892535,1.824994601,1.013121965,0.013122027,8.339975406,7.00E-06,0.013929561,0.013126819,0.067037716,-0.099803454,0.252278457,23,1.26E-07,0,0.00107808,21,0.77062242,0.014847182,2.760108213,1.019265552,0.019265561,8.032792792,1.51E-05,0.019417721,0.01926602,0.175631777,0.129990542,0.512685014,23,1.77E-08,0,0.00060864,20,0.744307211,0.01385021,2.87117659,1.018607676,0.01860768,8.144622046,1.41E-05,0.018819247,0.018607935,0.031859092,0.308206775,0.488944064,28,9.50E-09,0,0.000313017,17,no weight
62,1.202575407,0.036239806,2.915131269,1.030063352,0.030064385,8.155946735,3.68E-05,0.032528581,0.030099753,0.001111317,0.538439905,1.277139853,28,2.13E-06,0,0.004928392,21,0.765884766,0.014812453,2.333441632,1.019145304,0.019147119,8.294568259,1.50E-05,0.022396136,0.019243475,0.001111317,-0.156310348,0.529317418,26,3.70E-06,0,0.006498034,20,0.534008353,0.007133142,2.626991684,1.013350159,0.013350209,8.123675926,7.24E-06,0.013885691,0.013353972,0.001111317,-0.122671494,0.250559501,26,1.00E-07,0,0.001070965,26,0.490547758,0.006019241,2.660803211,1.012263653,0.012263694,8.123441324,6.11E-06,0.012749891,0.012267071,0.001111317,-0.137281008,0.211427442,24,8.28E-08,0,0.000972394,23,0.420724852,0.004425258,2.559892613,1.010518121,0.010518121,8.113592437,4.49E-06,0.010558434,0.010518148,0.001111317,-0.358509509,0.155282562,27,5.69E-10,0,8.06E-05,19,0.514142389,0.00660856,2.13471898,1.01285356,0.01285356,8.113499533,6.71E-06,0.012854613,0.01285356,0.001111317,-0.121171812,0.231892569,20,3.89E-13,0,2.11E-06,21,0.770944102,0.014859161,3.225654755,1.019273599,0.019273603,8.113853274,1.51E-05,0.019417721,0.019273791,0.001111317,-0.503448119,0.521422723,22,7.28E-09,0,0.000288236,18,0.74020036,0.013697446,3.460577581,1.018505009,0.018505009,8.113541381,1.39E-05,0.018552622,0.01850503,0.001111317,-0.054142511,0.480641707,27,7.94E-10,0,9.52E-05,19,no weight
63,1.141385536,0.032585766,3.417782111,1.028534435,0.028534638,8.463320749,3.31E-05,0.030001201,0.028541972,0.397146,0.839517948,1.220630562,22,4.19E-07,0,0.003737797,20,0.829280651,0.017233832,3.024865794,1.020731512,0.020732016,7.339052059,1.75E-05,0.022396136,0.020756825,0.558069635,-0.056466938,0.509654428,29,1.03E-06,0,0.00665648,22,0.528908931,0.006997254,2.584352319,1.013222678,0.013222723,8.443670236,7.11E-06,0.013924962,0.013226162,0.30210424,-0.080319657,0.26116736,26,9.09E-08,0,0.001631988,27,0.503060773,0.006327417,2.4146057,1.012576511,0.012576519,7.973167651,6.43E-06,0.012749891,0.012577179,0.291166864,-0.085090835,0.215866042,26,1.66E-08,0,0.000693486,24,0.437931995,0.00480603,2.63701858,1.010948159,0.0109483,8.527117988,4.88E-06,0.012157177,0.01096133,0.065350652,-0.11817256,0.181587338,25,2.85E-07,0,0.001638022,18,0.521449237,0.006800034,2.876411241,1.013036203,0.013036231,8.264115774,6.91E-06,0.013582112,0.013038438,0.065350652,-0.054567968,0.245514127,21,5.75E-08,0,0.000728525,16,0.757792352,0.01436029,2.801861766,1.018944759,0.018944809,8.018049725,1.46E-05,0.019269907,0.018947487,0.033349763,-0.367780349,0.494210272,22,1.01E-07,0,0.001019548,13,0.749308419,0.014041174,2.994104188,1.018732654,0.01873271,8.271860186,1.43E-05,0.019512262,0.018735777,0.063910874,-0.022320336,0.507709999,24,1.15E-07,0,0.001101259,23,no weight
64,1.158886132,0.033601811,4.230212656,1.028971833,0.028972153,8.127681766,3.41E-05,0.030344117,0.028983534,0.001111317,1.026935813,1.180781721,22,6.60E-07,0,0.002743928,23,0.752540125,0.014337829,3.865835003,1.018811296,0.018813503,8.341175832,1.45E-05,0.022396136,0.018932663,0.001111317,0.671921043,0.514725452,26,4.50E-06,0,0.007165266,21,0.558167152,0.007806963,2.649654378,1.013953954,0.013954179,8.155629566,7.92E-06,0.015093631,0.013970472,0.001111317,-0.262381143,0.275119129,26,4.55E-07,0,0.002278905,26,0.500974076,0.006275089,2.660017995,1.012524343,0.012524352,8.115551286,6.37E-06,0.012749891,0.012525064,0.001111317,0.39126951,0.220237184,25,1.78E-08,0,0.000451078,22,0.487969978,0.005990605,2.617712881,1.012198783,0.012199249,8.227523438,6.07E-06,0.013840065,0.012237857,0.001111317,0.088504097,0.212645018,28,9.43E-07,0,0.003281632,22,0.544050255,0.007407581,3.657306286,1.01360116,0.013601256,8.132554913,7.52E-06,0.0143479,0.013608436,0.001111317,-0.127409217,0.260434482,24,1.95E-07,0,0.001493287,16,0.729088957,0.013300679,4.133278234,1.018227084,0.018227224,8.128995699,1.35E-05,0.019129485,0.018235048,0.001111317,0.634523838,0.467453868,27,2.85E-07,0,0.001804521,19,0.781600878,0.015288927,2.638562032,1.019539821,0.019540022,8.132910654,1.55E-05,0.020622648,0.019550529,0.001111317,0.171556612,0.537544946,24,4.11E-07,0,0.002165252,23,no weight
65,1.304729035,0.043108088,3.297378916,1.03261158,0.032618226,9.072858218,4.36E-05,0.040777337,0.032828375,0.042008619,0.736646125,1.761529234,29,1.38E-05,0,0.011770005,24,0.675904697,0.011462457,3.256446205,1.01689711,0.016897617,9.213729461,1.16E-05,0.018721641,0.016928125,0.558069635,0.776390169,0.485633662,27,1.03E-06,0,0.006666989,22,0.596326166,0.008898108,2.336413777,1.014908056,0.014908154,8.001665793,9.03E-06,0.015461959,0.014914849,0.017783515,-0.081419953,0.3048957,27,2.00E-07,0,0.001478563,24,0.483353012,0.005847211,3.237079235,1.012083746,0.012083825,7.950460747,5.94E-06,0.012518569,0.012090504,0.027990165,0.616327107,0.198216645,22,1.61E-07,0,0.001299462,19,0.530143061,0.007033841,2.338059286,1.013253483,0.013253577,7.679075244,7.14E-06,0.013840065,0.013260695,0.287505441,-0.091882837,0.225234884,26,1.89E-07,0,0.002345955,20,0.568984938,0.008096986,2.377706862,1.014224582,0.014224623,8.031713082,8.22E-06,0.014582293,0.014227601,0.020959802,-0.137276909,0.279355375,24,8.47E-08,0,0.000961892,21,0.728799229,0.013301867,3.461770407,1.018219697,0.018219981,8.657050342,1.35E-05,0.020025907,0.018235863,0.209720531,0.420564685,0.514881764,28,5.79E-07,0,0.00358007,24,1.065812459,0.031281863,8.990976437,1.026610388,0.026645311,12.15140611,3.06E-05,0.045768168,0.027965096,0.065350652,-1.693945744,1.753243806,28,7.21E-05,0,0.026200386,25,no weight
66,1.642075807,0.069017475,2.898056528,1.041032598,0.041051895,8.537772861,6.95E-05,0.051759673,0.041538378,0.001111317,0.272204403,2.525559835,28,4.02E-05,0,0.021415555,23,0.739626943,0.01382515,3.537593257,1.018488846,0.018490674,8.308848566,1.40E-05,0.021750477,0.018591094,0.001111317,-0.009555254,0.494736779,31,3.72E-06,0,0.006519607,28,0.618866054,0.009576883,2.573769415,1.015471627,0.015471651,8.117276361,9.73E-06,0.015849671,0.01547327,0.001111317,0.107109879,0.336179525,28,5.01E-08,0,0.00075604,18,0.447627728,0.005026477,2.647983023,1.01119048,0.011190693,8.175411481,5.10E-06,0.012298813,0.011209903,0.001111317,0.5055848,0.177488877,24,4.30E-07,0,0.002216239,20,0.522927617,0.006844576,2.815854589,1.013073089,0.01307319,8.135256322,6.95E-06,0.013840065,0.01308107,0.001111317,-0.19287997,0.240706483,26,2.06E-07,0,0.00153375,19,0.583538433,0.008513739,2.461710612,1.014588451,0.014588461,8.11521992,8.65E-06,0.014829022,0.014589156,0.001111317,0.130826581,0.298797142,24,2.03E-08,0,0.000481122,22,0.803879392,0.016263261,2.587839997,1.020095665,0.020096985,8.233390591,1.65E-05,0.022869006,0.020163867,0.001111317,0.214338697,0.577626922,27,2.69E-06,0,0.005544043,25,1.857195686,0.095564974,4.171387879,1.04631836,0.046429892,9.946404192,9.34E-05,0.072237136,0.04887867,0.001111317,0.03977444,3.956040872,29,0.000233389,0,0.051614488,28,no weight
67,2.042410779,0.105410167,2.555547429,1.051046891,0.051060269,8.170140565,0.000106617,0.059395279,0.051334727,0.016581737,0.203491934,3.672328948,24,2.81E-05,0,0.018068825,23,0.968806019,0.024455787,2.477088512,1.024208082,0.02422015,9.915806979,2.45E-05,0.034805389,0.024726396,0.022724508,-0.363529442,1.095751138,28,2.48E-05,0,0.016231131,27,1.147214076,0.04460024,8.982919762,1.028539683,0.028680352,17.54942646,4.07E-05,0.067540721,0.033391706,0.065350652,-1.289865154,3.421297598,26,0.000292443,19,0.052059377,19,0.480473796,0.005931897,3.395147513,1.012009865,0.012011845,10.2916409,5.96E-06,0.016719953,0.012177743,0.093896432,0.131394105,0.285476679,28,4.01E-06,0,0.007717086,19,0.533130449,0.007144101,2.260508864,1.013327788,0.013328261,9.012656271,7.24E-06,0.015646887,0.013364226,0.126987995,-0.361910302,0.292213067,26,9.60E-07,0,0.004087782,21,0.628995344,0.009958882,3.016172852,1.015724047,0.015724884,8.831572806,1.01E-05,0.018646862,0.015778848,0.061761426,0.088326586,0.394252766,24,1.70E-06,0,0.004052233,22,1.055609636,0.029339614,5.508268641,1.026372252,0.026390241,10.42609159,2.92E-05,0.039654889,0.027083027,0.033349763,0.010448781,1.39523313,27,3.70E-05,0,0.019486826,26,3.936548089,0.479696072,7.067666045,1.097385876,0.098413702,14.4384954,0.000451077,0.20208892,0.109509825,0.027990165,1.041853085,30.44841693,30,0.002307145,19,0.154997304,30,no weight
68,2.38384862,0.142929165,2.474892753,1.05958606,0.059596215,8.222500074,0.000144826,0.067432758,0.059776493,0.001111317,-0.090682793,5.070918162,27,2.15E-05,0,0.015673085,25,1.405957588,0.05193425,4.778673585,1.035118552,0.03514894,9.005023036,5.18E-05,0.048547402,0.036032711,0.001111317,0.756032328,1.984809588,28,6.29E-05,0,0.026796925,25,2.756040459,0.229344311,3.587317077,1.06843941,0.068901011,11.43995099,0.000217489,0.121952352,0.07572059,0.001111317,0.630420822,10.59448814,27,0.000986258,39,0.10610268,24,0.675784827,0.012067577,4.00901878,1.016886625,0.016894621,9.107398064,1.20E-05,0.023706668,0.017369209,0.001111317,-0.007281726,0.465440089,29,1.63E-05,0,0.013624094,22,0.629391859,0.010068116,3.449328248,1.015732769,0.015734796,8.41086746,1.02E-05,0.019163277,0.015865148,0.001111317,0.405261237,0.363924379,27,4.12E-06,0,0.006856962,23,0.749893269,0.014273704,2.961607075,1.018744691,0.018747332,8.38733077,1.44E-05,0.022665642,0.018890278,0.001111317,0.244387334,0.514753843,27,5.38E-06,0,0.00783662,22,1.603864896,0.068469709,2.501558065,1.040046622,0.040096622,9.236894312,6.79E-05,0.057324238,0.041373213,0.001111317,-0.244163762,2.671156544,26,0.000104004,0,0.034455232,25,8.2202429,1.938261965,3.561240452,1.202917446,0.205506072,10.5534539,0.001871118,0.338775009,0.220128483,0.001111317,0.135556028,84.08508741,29,0.006223803,39,0.266537873,29,no weight
69,2.757686533,0.191707835,2.604664324,1.068923633,0.068942163,8.492412732,0.000194082,0.081105985,0.069229299,0.01003312,-0.455510132,7.129832226,27,3.97E-05,0,0.021308832,25,2.192660034,0.129736389,3.216699247,1.05470408,0.054816501,10.6549521,0.000128029,0.086678709,0.056950941,0.017134376,0.882454622,6.175426723,29,0.000238561,19,0.051186219,23,4.281008299,0.467984695,2.988583894,1.106913356,0.107025207,7.110010078,0.00047146,0.121952352,0.10816477,0.088696408,0.621088522,12.56218015,26,0.000245222,19,0.059708576,25,1.008376626,0.026726292,3.382747381,1.02519352,0.025209416,9.633222257,2.66E-05,0.036355038,0.025848739,0.01900179,-0.214966253,1.133373434,25,3.26E-05,0,0.01928575,23,0.805041647,0.016595449,2.776577168,1.020121228,0.020126041,9.044718285,1.67E-05,0.026354904,0.020368756,0.013497795,0.132525049,0.663951168,28,9.83E-06,0,0.010532197,23,0.868929202,0.018940169,2.262639953,1.021722444,0.02172323,7.731288066,1.92E-05,0.022713835,0.021760152,0.067037716,0.346599163,0.610728867,26,1.61E-06,0,0.003866034,21,2.121663152,0.113731401,3.613591117,1.053027345,0.053041579,7.488582574,0.000115041,0.057324238,0.053322463,0.067329884,-0.150406382,3.426591933,26,2.99E-05,0,0.017130639,23,11.55858278,3.389090285,3.512026566,1.2884833,0.28896457,6.662784827,0.003422867,0.338775009,0.291079469,0.403188314,-0.431239697,81.59930713,25,0.001226735,38,0.199241757,22,no weight
70,3.258632256,0.268227441,3.197005162,1.0814339,0.081465806,8.300059298,0.000271338,0.095498855,0.081888253,0.001111317,0.24707502,9.590231372,26,6.90E-05,0,0.028066097,23,3.507286572,0.328994072,6.922029647,1.087435379,0.087682164,9.322115997,0.000325733,0.126816926,0.090690969,0.001111317,0.908079297,12.9302304,28,0.00053669,39,0.078269524,23,4.548953478,0.518273519,5.167174414,1.113713185,0.113723837,8.14658837,0.000526,0.121952352,0.113828107,0.001111317,0.411679933,18.24734773,25,2.37E-05,0,0.016457029,25,1.467515606,0.056202102,5.404891765,1.036659408,0.03668789,8.884866669,5.62E-05,0.049669112,0.037484031,0.001111317,-0.921877971,2.124607133,25,5.91E-05,0,0.025962445,25,1.061766281,0.028947306,5.026005919,1.026534859,0.026544157,8.594712013,2.91E-05,0.033925037,0.02690135,0.001111317,-1.033628262,1.065050967,31,1.91E-05,0,0.014761759,28,0.908604141,0.020639071,3.140268245,1.022715103,0.022715104,8.113529492,2.10E-05,0.022764565,0.022715122,0.001111317,0.227475045,0.724221612,26,8.57E-10,0,9.89E-05,23,2.278816386,0.129826858,6.268622367,1.056970389,0.05697041,8.113743561,0.000131855,0.057324238,0.056970795,0.001111317,-0.151328235,4.555702397,26,4.39E-08,0,0.000707658,24,10.70235935,2.934603199,5.3047336,1.266857419,0.267558984,8.555040239,0.002952634,0.338775009,0.27085989,0.001111317,-1.025573322,107.5639509,27,0.00177727,39,0.14243205,26,no weight
71,4.116012449,0.435442666,4.89090912,1.102766281,0.102900311,9.361634396,0.000437588,0.138777907,0.104336315,0.019851769,0.501708726,18.25337033,27,0.000297593,19,0.056952279,26,4.892084177,0.610201831,3.398725137,1.122169098,0.122302104,8.099811629,0.000615083,0.146888945,0.123511318,0.010373025,0.364906507,20.63719811,25,0.000297241,19,0.058203326,23,4.950879653,0.628845828,6.134606797,1.123595402,0.123771991,10.12658911,0.000632387,0.170584471,0.125383993,0.072736325,0.345074538,29.63626137,28,0.00040164,19,0.073106676,26,2.283323419,0.141480053,6.448382614,1.056952241,0.057083085,10.91067134,0.000139331,0.091973375,0.059472694,0.019851769,-0.312870051,6.92347486,24,0.000278523,19,0.054952633,21,1.74497529,0.087185224,8.049569567,1.043493021,0.043624382,12.75402617,8.42E-05,0.079914045,0.046686514,0.036306552,-0.728304028,5.018948528,28,0.000276544,19,0.053180635,25,0.990396926,0.024804053,5.551842757,1.02475649,0.024759923,9.161832979,2.51E-05,0.03079419,0.024901834,0.065350652,-0.517334263,1.030564515,28,7.05E-06,0,0.008077819,25,2.562865053,0.167929063,5.310001089,1.064028155,0.064071626,9.73374524,0.000169097,0.086092006,0.064793723,0.067150508,-0.532532488,7.510742149,29,9.31E-05,0,0.029820182,26,9.876264653,2.489976071,7.901654974,1.246396346,0.246906616,10.65574375,0.002508769,0.329207616,0.2494983,0.399977683,-0.662756725,126.777597,27,0.001286525,38,0.202254631,26,no weight
72,5.596673187,0.810723886,5.052160197,1.139613467,0.13991683,8.737640315,0.000812568,0.184334805,0.142366067,0.001111317,0.487315606,30.23345627,27,0.000691378,39,0.08883595,26,5.896686252,0.875221146,2.305730729,1.147352349,0.147417156,8.236542471,0.000886569,0.168017386,0.147920684,0.001111317,-0.152773311,31.09529391,23,0.000148711,0,0.04120046,24,6.891893739,1.250006405,4.119724921,1.171629875,0.172297343,9.03482843,0.001245058,0.239099365,0.176777148,0.001111317,0.074392197,47.90061717,28,0.001563786,39,0.133604042,21,3.723465807,0.373028314,3.946655064,1.092784372,0.093086645,9.428418717,0.000368516,0.136504178,0.096569705,0.001111317,-0.407981032,14.79531818,21,0.000660584,39,0.086835066,17,3.244971292,0.294472812,6.170951977,1.08076308,0.081124282,10.10984455,0.000286853,0.128323528,0.085801051,0.001111317,-0.532422417,12.34893237,22,0.000780671,39,0.094398491,16,1.240219855,0.039405574,3.920011581,1.030993955,0.031005496,8.553799031,3.96E-05,0.039246428,0.03138693,0.001111317,-0.610434611,1.444186939,29,2.38E-05,0,0.016481862,22,3.47470702,0.314667167,3.712813473,1.086720122,0.086867676,8.861322055,0.000314564,0.11711877,0.088694302,0.001111317,0.22809194,11.86970725,28,0.000320686,0,0.060502189,21,13.30816218,4.688318248,7.658196177,1.330253561,0.332704055,9.139293399,0.00465957,0.46906515,0.342356475,0.001111317,-0.641031512,181.3382843,24,0.006515968,39,0.272722192,23,no weight
73,7.03430375,1.247577735,5.331263664,1.175744726,0.175857594,7.777321676,0.001262946,0.193705014,0.176605332,0.0262853,-0.606816904,40.24717549,24,0.00026355,19,0.052649261,19,7.639505191,1.526457633,6.888429612,1.190292474,0.19098763,10.17294443,0.001523931,0.279970379,0.195349535,0.030490167,-1.030434809,70.64865983,22,0.001685166,19,0.132025012,19,9.632340985,2.383816611,7.332547537,1.240161602,0.240808525,8.687145126,0.002395909,0.311025154,0.244121722,0.009534802,-1.06126983,89.11687189,26,0.00160667,38,0.137014938,16,5.643103562,0.832648718,4.155303054,1.140678905,0.141077589,9.262671677,0.000831359,0.197102085,0.144278266,0.01003312,-0.251005155,33.50093803,26,0.000913332,38,0.10290217,16,4.461150394,0.503807212,2.861739264,1.111457959,0.11152876,6.834602899,0.000509232,0.128323528,0.112228251,0.287505441,-0.315085889,12.80659027,25,0.000156516,19,0.067179072,22,1.717805677,0.077229776,3.793412389,1.042903839,0.042945142,9.829796005,7.71E-05,0.06207091,0.043940237,0.017134376,-0.461503613,3.395779666,27,8.65E-05,0,0.030854108,22,4.329414723,0.471634745,3.657539034,1.108200906,0.108235368,7.397840364,0.000477815,0.11711877,0.108585766,0.116651152,0.297421176,14.0265895,23,7.60E-05,0,0.035533608,18,15.47412216,6.099444743,3.799959499,1.385823312,0.386853054,6.357998379,0.006150506,0.46906515,0.39049471,0.399977683,-0.359838696,132.0822495,21,0.002830833,38,0.328848386,22,no weight
74,7.758063922,1.505985234,3.922283066,1.193938026,0.193951598,8.129047528,0.001529009,0.203568391,0.194035128,0.001111317,-0.346734867,52.92830178,23,3.24E-05,0,0.019233587,18,11.31666043,3.386721075,4.624027706,1.281110177,0.282916511,9.121329501,0.003367217,0.397815635,0.290977709,0.001111317,-0.676883481,130.785755,26,0.004626275,39,0.229798249,22,12.5167175,3.993087116,4.887945552,1.312190201,0.312917937,8.461457736,0.004025587,0.38673651,0.315954392,0.001111317,-0.353128143,145.0474356,27,0.001909542,39,0.147637146,20,7.947870674,1.633433178,3.338193447,1.198131046,0.198696767,8.720596413,0.001637737,0.260889356,0.20207877,0.001111317,-0.131562062,60.81689774,27,0.001355424,39,0.124385178,18,4.263033236,0.460965867,3.111152174,1.106500936,0.106575831,8.374633179,0.000465574,0.128323528,0.107350578,0.001111317,-0.333924769,16.60316177,25,0.000165739,0,0.043495394,24,2.506862181,0.164800642,6.779962191,1.062581069,0.062671555,8.971679489,0.000164365,0.086096681,0.064187351,0.001111317,-0.898745863,6.279374592,27,0.000192292,0,0.046850254,24,4.436046462,0.492504587,2.221893117,1.110895064,0.110901162,8.133374726,0.000499988,0.11711877,0.110962222,0.001111317,-0.352804474,17.31683506,21,1.35E-05,0,0.012435217,20,10.71695823,3.438430353,2.244318593,1.262300721,0.267923956,11.29367101,0.003270217,0.46906515,0.293190653,0.001111317,-0.04265923,157.2648036,23,0.014177513,39,0.402282389,22,no weight
