Application:, Trigno Discover (2.0.1.2)
Date/Time:, 7/3/2025 10:45:47 AM
Collection Length (seconds):, 44.847
Bicep_R (83254), , , , , , , , , , , , , , Tricep_R (83087)
sensor mode: 50, , , , , , , , , , , , , , sensor mode: 50
EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s)
, 1259.2593 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 1259.2593 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz
, 0.0007941176470588235 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.0007941176470588235 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
23.9521765, -0.0105745, , , , , , , , , , , , , 23.9521765, 0.0139315, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9529706, -0.012253, , , , , , , , , , , , , 23.9529706, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9537647, -0.0104067, , , , , , , , , , , , , 23.9537647, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9545588, -0.0115816, , , , , , , , , , , , , 23.9545588, 0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9553529, -0.0102388, , , , , , , , , , , , , 23.9553529, 0.0169528, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9561471, -0.0068818, , , , , , , , , , , , , 23.9561471, 0.0152743, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9569412, -0.0058747, , , , , , , , , , , , , 23.9569412, 0.0129244, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9577353, -0.0072175, , , , , , , , , , , , , 23.9577353, 0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9585294, -0.0048676, , , , , , , , , , , , , 23.9585294, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9593235, -0.0057069, , , , , , , , , , , , , 23.9593235, 0.0129244, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9601176, -0.0028534, , , , , , , , , , , , , 23.9601176, 0.0149386, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9609118, -0.0041962, , , , , , , , , , , , , 23.9609118, 0.012253, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9617059, -0.0070497, , , , , , , , , , , , , 23.9617059, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9625, -0.0041962, , , , , , , , , , , , , 23.9625, 0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9632941, -0.0036927, , , , , , , , , , , , , 23.9632941, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9640882, -0.0011749, , , , , , , , , , , , , 23.9640882, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9648824, 0.0003357, , , , , , , , , , , , , 23.9648824, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9656765, -0.002182, , , , , , , , , , , , , 23.9656765, 0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9664706, -0.0035248, , , , , , , , , , , , , 23.9664706, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9672647, -0.0075532, , , , , , , , , , , , , 23.9672647, 0.0115816, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9680588, -0.0115816, , , , , , , , , , , , , 23.9680588, 0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9688529, -0.0115816, , , , , , , , , , , , , 23.9688529, 0.0193027, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9696471, -0.012253, , , , , , , , , , , , , 23.9696471, 0.0169528, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9704412, -0.0182956, , , , , , , , , , , , , 23.9704412, 0.0166171, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9712353, -0.021149, , , , , , , , , , , , , 23.9712353, 0.0135958, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9720294, -0.0169528, , , , , , , , , , , , , 23.9720294, 0.0092317, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9728235, -0.0135958, , , , , , , , , , , , , 23.9728235, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9736176, -0.0078889, , , , , , , , , , , , , 23.9736176, 0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9744118, -0.006714, , , , , , , , , , , , , 23.9744118, 0.0124208, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9752059, -0.0090639, , , , , , , , , , , , , 23.9752059, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.976, -0.0068818, , , , , , , , , , , , , 23.976, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9767941, -0.0048676, , , , , , , , , , , , , 23.9767941, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9775882, -0.0038605, , , , , , , , , , , , , 23.9775882, 0.0092317, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9783824, -0.0025177, , , , , , , , , , , , , 23.9783824, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9791765, -0.0045319, , , , , , , , , , , , , 23.9791765, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9799706, -0.0083925, , , , , , , , , , , , , 23.9799706, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9807647, -0.0132601, , , , , , , , , , , , , 23.9807647, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9815588, -0.0132601, , , , , , , , , , , , , 23.9815588, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9823529, -0.0109102, , , , , , , , , , , , , 23.9823529, 0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9831471, -0.012253, , , , , , , , , , , , , 23.9831471, 0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9839412, -0.0095674, , , , , , , , , , , , , 23.9839412, 0.0075532, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9847353, -0.0092317, , , , , , , , , , , , , 23.9847353, 0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9855294, -0.0068818, , , , , , , , , , , , , 23.9855294, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9863235, -0.0045319, , , , , , , , , , , , , 23.9863235, 0.01561, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9871176, -0.0058747, , , , , , , , , , , , , 23.9871176, 0.0204776, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9879118, -0.0078889, , , , , , , , , , , , , 23.9879118, 0.023331, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9887059, -0.0062104, , , , , , , , , , , , , 23.9887059, 0.0224918, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9895, -0.0099031, , , , , , , , , , , , , 23.9895, 0.0196384, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9902941, -0.012253, , , , , , , , , , , , , 23.9902941, 0.0206455, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9910882, -0.0082246, , , , , , , , , , , , , 23.9910882, 0.0198062, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9918824, -0.0090639, , , , , , , , , , , , , 23.9918824, 0.0166171, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9926765, -0.0102388, , , , , , , , , , , , , 23.9926765, 0.0135958, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9934706, -0.0115816, , , , , , , , , , , , , 23.9934706, 0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9942647, -0.0146029, , , , , , , , , , , , , 23.9942647, 0.0139315, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9950588, -0.0169528, , , , , , , , , , , , , 23.9950588, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9958529, -0.0179599, , , , , , , , , , , , , 23.9958529, 0.0099031, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9966471, -0.0129244, , , , , , , , , , , , , 23.9966471, 0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9974412, -0.011078, , , , , , , , , , , , , 23.9974412, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9982353, -0.0139315, , , , , , , , , , , , , 23.9982353, 0.0070497, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9990294, -0.0109102, , , , , , , , , , , , , 23.9990294, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23.9998235, -0.0104067, , , , , , , , , , , , , 23.9998235, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0006176, -0.008896, , , , , , , , , , , , , 24.0006176, 0.0090639, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0014118, -0.0082246, , , , , , , , , , , , , 24.0014118, 0.0060426, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0022059, -0.0062104, , , , , , , , , , , , , 24.0022059, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.003, -0.0045319, , , , , , , , , , , , , 24.003, 0.0097353, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0037941, -0.0030213, , , , , , , , , , , , , 24.0037941, 0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0045882, -0.0015106, , , , , , , , , , , , , 24.0045882, 0.0162814, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0053824, -0.0008392, , , , , , , , , , , , , 24.0053824, 0.0186313, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0061765, 0.0008392, , , , , , , , , , , , , 24.0061765, 0.0172885, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0069706, -0.0001678, , , , , , , , , , , , , 24.0069706, 0.0181277, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0077647, -0.002182, , , , , , , , , , , , , 24.0077647, 0.0199741, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0085588, -0.0035248, , , , , , , , , , , , , 24.0085588, 0.0199741, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0093529, -0.0052033, , , , , , , , , , , , , 24.0093529, 0.0179599, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0101471, -0.0068818, , , , , , , , , , , , , 24.0101471, 0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0109412, -0.0072175, , , , , , , , , , , , , 24.0109412, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0117353, -0.0095674, , , , , , , , , , , , , 24.0117353, 0.0115816, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0125294, -0.0115816, , , , , , , , , , , , , 24.0125294, 0.0124208, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0133235, -0.0135958, , , , , , , , , , , , , 24.0133235, 0.0115816, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0141176, -0.0142672, , , , , , , , , , , , , 24.0141176, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0149118, -0.0119173, , , , , , , , , , , , , 24.0149118, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0157059, -0.0099031, , , , , , , , , , , , , 24.0157059, 0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0165, -0.0082246, , , , , , , , , , , , , 24.0165, 0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0172941, -0.0052033, , , , , , , , , , , , , 24.0172941, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0180882, -0.0062104, , , , , , , , , , , , , 24.0180882, 0.0077211, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0188824, -0.0092317, , , , , , , , , , , , , 24.0188824, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0196765, -0.0095674, , , , , , , , , , , , , 24.0196765, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0204706, -0.0099031, , , , , , , , , , , , , 24.0204706, 0.0077211, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0212647, -0.0112459, , , , , , , , , , , , , 24.0212647, 0.0010071, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0220588, -0.0124208, , , , , , , , , , , , , 24.0220588, 0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0228529, -0.0169528, , , , , , , , , , , , , 24.0228529, 0.0046998, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0236471, -0.01561, , , , , , , , , , , , , 24.0236471, 0.0083925, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0244412, -0.0125887, , , , , , , , , , , , , 24.0244412, 0.0129244, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0252353, -0.0159457, , , , , , , , , , , , , 24.0252353, 0.0166171, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0260294, -0.0129244, , , , , , , , , , , , , 24.0260294, 0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0268235, -0.0072175, , , , , , , , , , , , , 24.0268235, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0276176, -0.0058747, , , , , , , , , , , , , 24.0276176, 0.0162814, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0284118, -0.0083925, , , , , , , , , , , , , 24.0284118, 0.0172885, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0292059, -0.0083925, , , , , , , , , , , , , 24.0292059, 0.0196384, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.03, -0.0041962, , , , , , , , , , , , , 24.03, 0.0213169, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0307941, -0.0015106, , , , , , , , , , , , , 24.0307941, 0.0209812, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0315882, -0.0011749, , , , , , , , , , , , , 24.0315882, 0.0172885, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0323824, -0.003357, , , , , , , , , , , , , 24.0323824, 0.0135958, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0331765, -0.005539, , , , , , , , , , , , , 24.0331765, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0339706, -0.0063783, , , , , , , , , , , , , 24.0339706, 0.0092317, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0347647, -0.005539, , , , , , , , , , , , , 24.0347647, 0.0082246, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0355588, -0.005539, , , , , , , , , , , , , 24.0355588, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0363529, -0.0058747, , , , , , , , , , , , , 24.0363529, 0.0135958, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0371471, -0.005539, , , , , , , , , , , , , 24.0371471, 0.0179599, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0379412, -0.0078889, , , , , , , , , , , , , 24.0379412, 0.0139315, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0387353, -0.0115816, , , , , , , , , , , , , 24.0387353, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0395294, -0.012253, , , , , , , , , , , , , 24.0395294, 0.011078, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0403235, -0.0068818, , , , , , , , , , , , , 24.0403235, 0.0070497, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0411176, -0.0077211, , , , , , , , , , , , , 24.0411176, 0.005539, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0419118, -0.008896, , , , , , , , , , , , , 24.0419118, 0.0075532, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0427059, -0.008896, , , , , , , , , , , , , 24.0427059, 0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0435, -0.0090639, , , , , , , , , , , , , 24.0435, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0442941, -0.0115816, , , , , , , , , , , , , 24.0442941, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0450882, -0.0095674, , , , , , , , , , , , , 24.0450882, 0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0458824, -0.008896, , , , , , , , , , , , , 24.0458824, 0.0092317, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0466765, -0.0095674, , , , , , , , , , , , , 24.0466765, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0474706, -0.0129244, , , , , , , , , , , , , 24.0474706, 0.0115816, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0482647, -0.0157778, , , , , , , , , , , , , 24.0482647, 0.01561, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0490588, -0.0140993, , , , , , , , , , , , , 24.0490588, 0.0169528, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0498529, -0.0151064, , , , , , , , , , , , , 24.0498529, 0.0129244, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0506471, -0.0119173, , , , , , , , , , , , , 24.0506471, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0514412, -0.0157778, , , , , , , , , , , , , 24.0514412, 0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0522353, -0.0176242, , , , , , , , , , , , , 24.0522353, 0.0139315, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0530294, -0.012253, , , , , , , , , , , , , 24.0530294, 0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0538235, -0.0129244, , , , , , , , , , , , , 24.0538235, 0.0124208, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0546176, -0.0105745, , , , , , , , , , , , , 24.0546176, 0.0129244, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0554118, -0.0078889, , , , , , , , , , , , , 24.0554118, 0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0562059, -0.0065461, , , , , , , , , , , , , 24.0562059, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.057, -0.005539, , , , , , , , , , , , , 24.057, 0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0577941, -0.0065461, , , , , , , , , , , , , 24.0577941, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0585882, -0.0036927, , , , , , , , , , , , , 24.0585882, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0593824, -0.0015106, , , , , , , , , , , , , 24.0593824, 0.0117494, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0601765, -0.0028534, , , , , , , , , , , , , 24.0601765, 0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0609706, -0.0018463, , , , , , , , , , , , , 24.0609706, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0617647, -0.003357, , , , , , , , , , , , , 24.0617647, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0625588, -0.0062104, , , , , , , , , , , , , 24.0625588, 0.010071, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0633529, -0.0043641, , , , , , , , , , , , , 24.0633529, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0641471, -0.0075532, , , , , , , , , , , , , 24.0641471, 0.0149386, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0649412, -0.005539, , , , , , , , , , , , , 24.0649412, 0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0657353, -0.0031891, , , , , , , , , , , , , 24.0657353, 0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0665294, -0.0057069, , , , , , , , , , , , , 24.0665294, 0.0151064, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0673235, -0.005539, , , , , , , , , , , , , 24.0673235, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0681176, -0.005539, , , , , , , , , , , , , 24.0681176, 0.0172885, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0689118, -0.0065461, , , , , , , , , , , , , 24.0689118, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24.0697059, -0.0085603, , , , , , , , , , , , , 24.0697059, 0.0164492, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
