Application:, Trigno Discover (2.0.1.2)
Date/Time:, 7/3/2025 11:51:17 AM
Collection Length (seconds):, 44.9955
Bicep_R (83254), , , , , , , , , , , , , , Tricep_R (83087)
sensor mode: 50, , , , , , , , , , , , , , sensor mode: 50
EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s)
, 1259.2593 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 1259.2593 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz
, 0.0007941176470588235 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.0007941176470588235 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
31.3533529, -0.0498512, , , , , , , , , , , , , 31.3533529, 0.0045319, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3541471, -0.0154421, , , , , , , , , , , , , 31.3541471, 0.0139315, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3549412, -0.0001678, , , , , , , , , , , , , 31.3549412, 0.0199741, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3557353, 0.0092317, , , , , , , , , , , , , 31.3557353, 0.0209812, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3565294, 0.005539, , , , , , , , , , , , , 31.3565294, 0.0213169, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3573235, -0.0057069, , , , , , , , , , , , , 31.3573235, 0.0213169, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3581176, -0.0129244, , , , , , , , , , , , , 31.3581176, 0.0219883, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3589118, -0.0323949, , , , , , , , , , , , , 31.3589118, 0.0216526, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3597059, -0.0495155, , , , , , , , , , , , , 31.3597059, 0.0186313, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3605, -0.0498512, , , , , , , , , , , , , 31.3605, 0.0166171, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3612941, -0.0471656, , , , , , , , , , , , , 31.3612941, 0.0129244, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3620882, -0.0411231, , , , , , , , , , , , , 31.3620882, 0.0099031, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3628824, -0.0283665, , , , , , , , , , , , , 31.3628824, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3636765, -0.0206455, , , , , , , , , , , , , 31.3636765, 0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3644706, -0.0209812, , , , , , , , , , , , , 31.3644706, 0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3652647, -0.0169528, , , , , , , , , , , , , 31.3652647, 0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3660588, -0.0082246, , , , , , , , , , , , , 31.3660588, 0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3668529, -0.0062104, , , , , , , , , , , , , 31.3668529, 0.0018463, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3676471, -0.0045319, , , , , , , , , , , , , 31.3676471, 0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3684412, 0.0045319, , , , , , , , , , , , , 31.3684412, 0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3692353, 0.011078, , , , , , , , , , , , , 31.3692353, -0.0023499, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3700294, 0.0109102, , , , , , , , , , , , , 31.3700294, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3708235, 0.0062104, , , , , , , , , , , , , 31.3708235, 0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3716176, 0.0005035, , , , , , , , , , , , , 31.3716176, 0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3724118, -0.0070497, , , , , , , , , , , , , 31.3724118, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3732059, -0.0104067, , , , , , , , , , , , , 31.3732059, 0.0199741, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.374, -0.0041962, , , , , , , , , , , , , 31.374, 0.0179599, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3747941, 0.0018463, , , , , , , , , , , , , 31.3747941, 0.0127565, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3755882, 0.0045319, , , , , , , , , , , , , 31.3755882, 0.0073854, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3763824, -0.002182, , , , , , , , , , , , , 31.3763824, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3771765, -0.0250095, , , , , , , , , , , , , 31.3771765, 0.0139315, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3779706, -0.0399481, , , , , , , , , , , , , 31.3779706, 0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3787647, -0.0095674, , , , , , , , , , , , , 31.3787647, 0.0129244, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3795588, 0.0285344, , , , , , , , , , , , , 31.3795588, 0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3803529, -0.0057069, , , , , , , , , , , , , 31.3803529, 0.0186313, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3811471, -0.0599222, , , , , , , , , , , , , 31.3811471, 0.0226596, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3819412, -0.0525368, , , , , , , , , , , , , 31.3819412, 0.0196384, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3827353, -0.0072175, , , , , , , , , , , , , 31.3827353, 0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3835294, 0.0360876, , , , , , , , , , , , , 31.3835294, 0.0219883, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3843235, 0.0501869, , , , , , , , , , , , , 31.3843235, 0.0273594, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3851176, 0.0293736, , , , , , , , , , , , , 31.3851176, 0.0352483, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3859118, -0.0005035, , , , , , , , , , , , , 31.3859118, 0.0340734, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3867059, -0.0166171, , , , , , , , , , , , , 31.3867059, 0.024506, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3875, -0.0203098, , , , , , , , , , , , , 31.3875, 0.0182956, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3882941, -0.0246738, , , , , , , , , , , , , 31.3882941, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3890882, -0.0258488, , , , , , , , , , , , , 31.3890882, 0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3898824, -0.0162814, , , , , , , , , , , , , 31.3898824, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3906765, -0.005539, , , , , , , , , , , , , 31.3906765, -0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3914706, 0.0016785, , , , , , , , , , , , , 31.3914706, 0.0043641, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3922647, 0.0020142, , , , , , , , , , , , , 31.3922647, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3930588, -0.002182, , , , , , , , , , , , , 31.3930588, 0.0036927, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3938529, -0.0062104, , , , , , , , , , , , , 31.3938529, 0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3946471, -0.005539, , , , , , , , , , , , , 31.3946471, 0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3954412, -0.0070497, , , , , , , , , , , , , 31.3954412, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3962353, -0.0048676, , , , , , , , , , , , , 31.3962353, 0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3970294, -0.0015106, , , , , , , , , , , , , 31.3970294, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3978235, -0.0095674, , , , , , , , , , , , , 31.3978235, 0.0092317, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3986176, -0.0344091, , , , , , , , , , , , , 31.3986176, 0.0082246, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3994118, -0.0337377, , , , , , , , , , , , , 31.3994118, 0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4002059, 0.0119173, , , , , , , , , , , , , 31.4002059, 0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.401, 0.0381018, , , , , , , , , , , , , 31.401, 0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4017941, 0.0417945, , , , , , , , , , , , , 31.4017941, 0.0226596, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4025882, 0.0250095, , , , , , , , , , , , , 31.4025882, 0.0223239, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4033824, 0.0005035, , , , , , , , , , , , , 31.4033824, 0.030045, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4041765, -0.0045319, , , , , , , , , , , , , 31.4041765, 0.0297093, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4049706, -0.0008392, , , , , , , , , , , , , 31.4049706, 0.0231632, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4057647, -0.0109102, , , , , , , , , , , , , 31.4057647, 0.0179599, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4065588, -0.0317235, , , , , , , , , , , , , 31.4065588, 0.0166171, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4073529, -0.04448, , , , , , , , , , , , , 31.4073529, 0.0243381, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4081471, -0.0451514, , , , , , , , , , , , , 31.4081471, 0.0303807, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4089412, -0.0538796, , , , , , , , , , , , , 31.4089412, 0.0270237, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4097353, -0.0572366, , , , , , , , , , , , , 31.4097353, 0.0203098, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4105294, -0.0844282, , , , , , , , , , , , , 31.4105294, 0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4113235, -0.1008774, , , , , , , , , , , , , 31.4113235, 0.018967, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4121176, -0.0763714, , , , , , , , , , , , , 31.4121176, 0.0193027, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4129118, -0.0485084, , , , , , , , , , , , , 31.4129118, 0.0172885, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4137059, -0.0125887, , , , , , , , , , , , , 31.4137059, 0.023331, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4145, 0.01561, , , , , , , , , , , , , 31.4145, 0.0293736, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4152941, 0.0253452, , , , , , , , , , , , , 31.4152941, 0.0297093, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4160882, 0.0246738, , , , , , , , , , , , , 31.4160882, 0.0224918, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4168824, 0.0125887, , , , , , , , , , , , , 31.4168824, 0.0206455, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4176765, 0.0065461, , , , , , , , , , , , , 31.4176765, 0.0226596, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4184706, 0.002182, , , , , , , , , , , , , 31.4184706, 0.0152743, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4192647, -0.0058747, , , , , , , , , , , , , 31.4192647, 0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4200588, -0.0166171, , , , , , , , , , , , , 31.4200588, -0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4208529, -0.0203098, , , , , , , , , , , , , 31.4208529, -0.0035248, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4216471, -0.0154421, , , , , , , , , , , , , 31.4216471, 0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4224412, -0.0068818, , , , , , , , , , , , , 31.4224412, 0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4232353, 0.0078889, , , , , , , , , , , , , 31.4232353, -0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4240294, 0.033402, , , , , , , , , , , , , 31.4240294, -0.0045319, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4248235, 0.061265, , , , , , , , , , , , , 31.4248235, -0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4256176, 0.0582437, , , , , , , , , , , , , 31.4256176, -0.0035248, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4264118, 0.0397803, , , , , , , , , , , , , 31.4264118, -0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4272059, 0.0555581, , , , , , , , , , , , , 31.4272059, -0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.428, 0.0364233, , , , , , , , , , , , , 31.428, -0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4287941, 0.0179599, , , , , , , , , , , , , 31.4287941, 0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4295882, -0.0008392, , , , , , , , , , , , , 31.4295882, 0.005539, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4303824, -0.0458228, , , , , , , , , , , , , 31.4303824, 0.0045319, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4311765, -0.0817426, , , , , , , , , , , , , 31.4311765, 0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4319706, -0.0783856, , , , , , , , , , , , , 31.4319706, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4327647, -0.0609293, , , , , , , , , , , , , 31.4327647, 0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4335588, -0.0330663, , , , , , , , , , , , , 31.4335588, 0.0057069, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4343529, -0.0099031, , , , , , , , , , , , , 31.4343529, 0.0162814, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4351471, -0.0186313, , , , , , , , , , , , , 31.4351471, 0.0246738, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4359412, -0.0179599, , , , , , , , , , , , , 31.4359412, 0.0347448, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4367353, -0.0169528, , , , , , , , , , , , , 31.4367353, 0.0374304, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4375294, -0.026688, , , , , , , , , , , , , 31.4375294, 0.0360876, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4383235, -0.0182956, , , , , , , , , , , , , 31.4383235, 0.0384375, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4391176, 0.0011749, , , , , , , , , , , , , 31.4391176, 0.0377661, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4399118, 0.0041962, , , , , , , , , , , , , 31.4399118, 0.0313878, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4407059, 0.0035248, , , , , , , , , , , , , 31.4407059, 0.0256809, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4415, 0.008896, , , , , , , , , , , , , 31.4415, 0.026688, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4422941, 0.0115816, , , , , , , , , , , , , 31.4422941, 0.0260166, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4430882, 0.0087282, , , , , , , , , , , , , 31.4430882, 0.0186313, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4438824, 0.0062104, , , , , , , , , , , , , 31.4438824, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4446765, 0.0045319, , , , , , , , , , , , , 31.4446765, 0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4454706, 0.0050355, , , , , , , , , , , , , 31.4454706, 0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4462647, 0.0058747, , , , , , , , , , , , , 31.4462647, 0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4470588, 0.0005035, , , , , , , , , , , , , 31.4470588, 0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4478529, 0.0015106, , , , , , , , , , , , , 31.4478529, 0.0097353, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4486471, 0.0036927, , , , , , , , , , , , , 31.4486471, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4494412, 0.0045319, , , , , , , , , , , , , 31.4494412, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4502353, 0.0075532, , , , , , , , , , , , , 31.4502353, 0.011078, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4510294, 0.005539, , , , , , , , , , , , , 31.4510294, 0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4518235, 0.0008392, , , , , , , , , , , , , 31.4518235, 0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4526176, -0.0058747, , , , , , , , , , , , , 31.4526176, 0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4534118, -0.0107424, , , , , , , , , , , , , 31.4534118, 0.0149386, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4542059, -0.0109102, , , , , , , , , , , , , 31.4542059, 0.0179599, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.455, -0.0125887, , , , , , , , , , , , , 31.455, 0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4557941, -0.0114137, , , , , , , , , , , , , 31.4557941, 0.0124208, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4565882, -0.0092317, , , , , , , , , , , , , 31.4565882, 0.0223239, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4573824, -0.0102388, , , , , , , , , , , , , 31.4573824, 0.026688, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4581765, -0.0142672, , , , , , , , , , , , , 31.4581765, 0.0224918, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4589706, -0.0157778, , , , , , , , , , , , , 31.4589706, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4597647, -0.0105745, , , , , , , , , , , , , 31.4597647, 0.0035248, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4605588, -0.0097353, , , , , , , , , , , , , 31.4605588, 0.0018463, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4613529, -0.0068818, , , , , , , , , , , , , 31.4613529, -0.0030213, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4621471, -0.0068818, , , , , , , , , , , , , 31.4621471, -0.0099031, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4629412, -0.0082246, , , , , , , , , , , , , 31.4629412, -0.0135958, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4637353, -0.0092317, , , , , , , , , , , , , 31.4637353, -0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4645294, -0.0082246, , , , , , , , , , , , , 31.4645294, -0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4653235, -0.0068818, , , , , , , , , , , , , 31.4653235, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4661176, -0.0115816, , , , , , , , , , , , , 31.4661176, 0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4669118, -0.0216526, , , , , , , , , , , , , 31.4669118, 0.0171206, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4677059, -0.0276951, , , , , , , , , , , , , 31.4677059, 0.0203098, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4685, -0.0238346, , , , , , , , , , , , , 31.4685, 0.0199741, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4692941, -0.0099031, , , , , , , , , , , , , 31.4692941, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4700882, 0.0119173, , , , , , , , , , , , , 31.4700882, 0.0045319, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4708824, 0.0236667, , , , , , , , , , , , , 31.4708824, 0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.4716765, 0.0062104, , , , , , , , , , , , , 31.4716765, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
